target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P51812_WT	SD	-		0.07970152235815943	0.01908549575043658	0.04326402970207445	0.009737289911202943	0.08411200825074139	0.016521591205006323	0.06592733215226519	0.010896769710194659	0.03535739564871418	0.035357395648714166
P51812_WT	Test set	69:328		0.6571763260472321	0.906801007556675	0.8062698833510074	0.9603658536585366	0.6521739130434783	0.9292035398230089	0.7758620689655172	0.9445277361319341	0.09300989749027924	0.9069901025097207
P51617_WT	Fold 1	10:87		0.1893888026581635	0.8969072164948454	0.5442528735632184	0.9885057471264368	0.1	0.9052631578947369	0.5	0.945054945054945	0.25517241379310346	0.7448275862068965
P51617_WT	Fold 2	9:87		0.4694569257103907	0.9270833333333334	0.6609195402298851	0.9885057471264368	0.3333333333333333	0.9347826086956522	0.75	0.9608938547486033	0.16602809706257987	0.8339719029374202
P51617_WT	Fold 3	9:87		0.4694569257103907	0.9270833333333334	0.6609195402298851	0.9885057471264368	0.3333333333333333	0.9347826086956522	0.75	0.9608938547486033	0.12005108556832694	0.8799489144316731
P51617_WT	Fold 4	10:86		0.4408375152632753	0.9166666666666666	0.6441860465116279	0.9883720930232558	0.3	0.9239130434782609	0.75	0.9550561797752809	0.25232558139534883	0.7476744186046511
P51617_WT	Fold 5	10:86		0.0	0.8958333333333334	0.5	1.0	0.0	0.8958333333333334	0.0	0.945054945054945	0.3476744186046512	0.6523255813953489
P51617_WT	Mean	-		0.31382803386844405	0.9127147766323024	0.6020556001069233	0.9907778668805133	0.21333333333333332	0.9189149504195271	0.55	0.9533907558764755	0.22825031928480208	0.771749680715198
P51617_WT	SD	-		0.17250375330314197	0.012671426935832297	0.06118469595812545	0.004209573843363704	0.12560962454277846	0.014420347770963056	0.26614532371118854	0.006510736085334403	0.07204768332137941	0.07204768332137941
P51617_WT	Test set	21:186		0.46825668028409173	0.9227053140096618	0.640168970814132	0.9946236559139785	0.2857142857142857	0.925	0.8571428571428571	0.9585492227979274	0.18049155145929344	0.8195084485407066
P50750_WT	Fold 1	68:59		0.686207477042188	0.84251968503937	0.8372382851445663	0.7627118644067796	0.9117647058823529	0.8823529411764706	0.8157894736842105	0.8181818181818181	0.09122632103688932	0.9087736789631107
P50750_WT	Fold 2	67:60		0.763360888359771	0.8818897637795275	0.8819651741293533	0.8833333333333333	0.8805970149253731	0.8688524590163934	0.8939393939393939	0.8760330578512396	0.056965174129353244	0.9430348258706468
P50750_WT	Fold 3	67:59		0.5702011582763243	0.7857142857142857	0.7853528965342778	0.7796610169491526	0.7910447761194029	0.7666666666666667	0.803030303030303	0.773109243697479	0.14191753098912221	0.8580824690108778
P50750_WT	Fold 4	67:59		0.6751935497975662	0.8333333333333334	0.8372122438654187	0.8983050847457628	0.7761194029850746	0.7794117647058824	0.896551724137931	0.8346456692913385	0.10928408803440426	0.8907159119655957
P50750_WT	Fold 5	67:59		0.6718061519053503	0.8333333333333334	0.8362003541613964	0.8813559322033898	0.7910447761194029	0.7878787878787878	0.8833333333333333	0.832	0.09663546673412599	0.9033645332658741
P50750_WT	Mean	-		0.67335384507624	0.8353580802399699	0.8355937907670024	0.8410734463276837	0.8301141352063214	0.8170325238888401	0.8585288456250343	0.826793957804375	0.09920571618477901	0.9007942838152211
P50750_WT	SD	-		0.056143774301659136	0.027955892912790773	0.02792891070671801	0.0525928720731148	0.0503050653231845	0.044260674813774735	0.0370172279189851	0.03019232435476457	0.025101172035454075	0.02510117203545408
P50750_WT	Test set	134:138		0.7215379021283258	0.8602941176470589	0.8598312783906554	0.8913043478260869	0.8283582089552238	0.8424657534246576	0.8809523809523809	0.8661971830985915	0.09701492537313433	0.9029850746268657
P50613_WT	Fold 1	18:61		0.617937404085367	0.8734177215189873	0.7222222222222222	1.0	0.4444444444444444	0.8591549295774648	1.0	0.9242424242424242	0.1575591985428051	0.8424408014571949
P50613_WT	Fold 2	18:61		0.6542276745483928	0.8860759493670886	0.7891621129326047	0.9672131147540983	0.6111111111111112	0.8939393939393939	0.8461538461538461	0.9291338582677166	0.08834244080145719	0.9116575591985427
P50613_WT	Fold 3	19:60		0.23228258759806583	0.7341772151898734	0.6092105263157894	0.85	0.3684210526315789	0.8095238095238095	0.4375	0.8292682926829269	0.2973684210526316	0.7026315789473684
P50613_WT	Fold 4	18:60		0.21957751641341997	0.7435897435897436	0.6	0.8666666666666667	0.3333333333333333	0.8125	0.42857142857142855	0.8387096774193549	0.2935185185185185	0.7064814814814815
P50613_WT	Fold 5	18:60		0.6160369210487615	0.8717948717948718	0.7805555555555556	0.95	0.6111111111111112	0.890625	0.7857142857142857	0.9193548387096774	0.1277777777777778	0.8722222222222223
P50613_WT	Mean	-		0.46801242073880134	0.821811100292113	0.7002300834052344	0.926775956284153	0.47368421052631576	0.8531486266081336	0.699587912087912	0.8881418182644201	0.19291327133863803	0.807086728661362
P50613_WT	SD	-		0.18090205913448137	0.06203476183720879	0.07435878216901455	0.05329783412016592	0.10755306524999722	0.033316353462444444	0.20868107877276548	0.04055342629143295	0.07901465649464806	0.07901465649464806
P50613_WT	Test set	40:129		0.46917735931103477	0.8284023668639053	0.6892441860465116	0.9534883720930233	0.425	0.8424657534246576	0.7391304347826086	0.8945454545454546	0.15775193798449613	0.8422480620155038
P49840_WT	Fold 1	41:374		0.6628617848166017	0.946987951807229	0.7642819877396635	0.9919786096256684	0.5365853658536586	0.9512820512820512	0.88	0.9712041884816753	0.09436546237120125	0.9056345376287988
P49840_WT	Fold 2	41:374		0.6425086544895674	0.944578313253012	0.7412286422329464	0.9946524064171123	0.4878048780487805	0.9465648854961832	0.9090909090909091	0.970013037809648	0.0899308725707578	0.9100691274292423
P49840_WT	Fold 3	42:373		0.5866196920983098	0.9349397590361446	0.7313928252266053	0.9865951742627346	0.47619047619047616	0.9435897435897436	0.8	0.964613368283093	0.1400485127026682	0.8599514872973318
P49840_WT	Fold 4	41:373		0.5195461144885942	0.9299516908212561	0.6571961027921271	0.9973190348525469	0.3170731707317073	0.93	0.9285714285714286	0.96248382923674	0.12234355587523704	0.877656444124763
P49840_WT	Fold 5	41:373		0.46829811372373553	0.9227053140096618	0.6640292944484405	0.9865951742627346	0.34146341463414637	0.9316455696202531	0.7368421052631579	0.9583333333333334	0.15307657098018704	0.846923429019813
P49840_WT	Mean	-		0.5759668719233617	0.9358326057854607	0.7116257704879565	0.9914280798841594	0.43182346109175385	0.9406164499976463	0.850900888585099	0.965329551428898	0.11995299490001025	0.8800470050999898
P49840_WT	SD	-		0.06691771147368758	0.008252648761400694	0.039301732236439346	0.003918262125784823	0.07896198969141743	0.007650328050928949	0.06565802320230384	0.004358985469015248	0.022593382364230523	0.02259338236423053
P49840_WT	Test set	71:818		0.5566157666032964	0.9437570303712036	0.7250594028719998	0.9853300733496333	0.4647887323943662	0.9549763033175356	0.7333333333333333	0.9699157641395909	0.10544440235545302	0.894555597644547
P49761_WT		2:32	Not enough data in minority class of the training set for all 5 folds										
P49761_WT	Fold 1	3:13		0.0	0.8125	0.5	1.0	0.0	0.8125	0.0	0.896551724137931	0.05128205128205129	0.9487179487179488
P49761_WT	Fold 2	3:13		0.30261376633440124	0.8125	0.6282051282051282	0.9230769230769231	0.3333333333333333	0.8571428571428571	0.5	0.888888888888889	0.3846153846153847	0.6153846153846154
P49761_WT	Fold 3	2:13		0.0	0.8666666666666667	0.5	1.0	0.0	0.8666666666666667	0.0	0.9285714285714286	0.2692307692307693	0.7307692307692308
P49761_WT	Fold 4	2:13		0.6813851438692469	0.9333333333333333	0.75	1.0	0.5	0.9285714285714286	1.0	0.962962962962963	0.23076923076923078	0.7692307692307692
P49761_WT	Fold 5	2:13		-0.19611613513818402	0.6666666666666666	0.38461538461538464	0.7692307692307693	0.0	0.8333333333333334	0.0	0.8	0.5	0.5
P49761_WT	Mean	-		0.1575765550130928	0.8183333333333334	0.5525641025641026	0.9384615384615385	0.16666666666666666	0.8596428571428572	0.3	0.8953950009122422	0.2871794871794872	0.7128205128205128
P49761_WT	SD	-		0.2799316853785857	0.0802412450514535	0.11433520890616729	0.08189086883421184	0.19245008972987526	0.035873323148002734	0.3651483716701107	0.049682288174024404	0.13780311955442276	0.13780311955442276
P49761_WT	Test set	2:32		-0.0625	0.8823529411764706	0.46875	0.9375	0.0	0.9375	0.0	0.9375	0.640625	0.359375
P49760_WT	Fold 1	28:130		0.44857478221833036	0.8607594936708861	0.6771978021978022	0.9615384615384616	0.39285714285714285	0.8802816901408451	0.6875	0.9191176470588236	0.2326923076923077	0.7673076923076924
P49760_WT	Fold 2	28:130		0.3558758338909923	0.8481012658227848	0.6134615384615385	0.9769230769230769	0.25	0.8581081081081081	0.7	0.9136690647482014	0.22774725274725277	0.7722527472527473
P49760_WT	Fold 3	29:129		0.5787015483705339	0.8860759493670886	0.7431168136861801	0.9689922480620154	0.5172413793103449	0.8992805755395683	0.7894736842105263	0.9328358208955223	0.15904838278535152	0.8409516172146485
P49760_WT	Fold 4	29:129		0.41951102260020606	0.8544303797468354	0.6435445068163592	0.9767441860465116	0.3103448275862069	0.863013698630137	0.75	0.9163636363636364	0.1833734295642876	0.8166265704357123
P49760_WT	Fold 5	29:129		0.3746492995708193	0.8481012658227848	0.5995723068698209	0.9922480620155039	0.20689655172413793	0.847682119205298	0.8571428571428571	0.9142857142857144	0.19967923015236566	0.8003207698476343
P49760_WT	Mean	-		0.4354624973301764	0.8594936708860759	0.6553785936063401	0.975289206917114	0.33546798029556646	0.8696732383247914	0.7568233082706767	0.9192543766703796	0.20050812058831308	0.799491879411687
P49760_WT	SD	-		0.07185180271815472	0.01286746892993831	0.04687838856697884	0.009319548907206533	0.10066582113745126	0.01658736815011307	0.056585077395463576	0.006438348868423502	0.025136251294531637	0.02513625129453161
P49760_WT	Test set	58:281		0.44272268007119925	0.8643067846607669	0.6718615781077433	0.9644128113879004	0.3793103448275862	0.8827361563517915	0.6875	0.9217687074829932	0.17161614922076332	0.8283838507792368
P49759_WT	Fold 1	19:29		0.4709034356494849	0.75	0.7023593466424682	0.9310344827586207	0.47368421052631576	0.7297297297297297	0.8181818181818182	0.8181818181818181	0.24682395644283123	0.7531760435571687
P49759_WT	Fold 2	19:29		0.26643538496884184	0.6458333333333334	0.6343012704174229	0.6896551724137931	0.5789473684210527	0.7142857142857143	0.55	0.7017543859649122	0.368421052631579	0.631578947368421
P49759_WT	Fold 3	19:29		0.5644283121597096	0.7916666666666666	0.7822141560798548	0.8275862068965517	0.7368421052631579	0.8275862068965517	0.7368421052631579	0.8275862068965517	0.18874773139745915	0.8112522686025407
P49759_WT	Fold 4	19:29		0.2681826741142806	0.6666666666666666	0.6152450090744102	0.8620689655172413	0.3684210526315789	0.6756756756756757	0.6363636363636364	0.7575757575757576	0.3430127041742287	0.6569872958257713
P49759_WT	Fold 5	19:29		0.3733844372279492	0.7083333333333334	0.676950998185118	0.8275862068965517	0.5263157894736842	0.7272727272727273	0.6666666666666666	0.7741935483870968	0.35027223230490023	0.6497277676950998
P49759_WT	Mean	-		0.38866684882405317	0.7125	0.6822141560798548	0.8275862068965516	0.5368421052631578	0.7349100107720797	0.6816108452950558	0.7758583434012273	0.29945553539019965	0.7005444646098004
P49759_WT	SD	-		0.10594453534944878	0.04871021643541716	0.05356311043521008	0.0717815861884873	0.11123415778349025	0.04584050028613598	0.08296000613060558	0.041423562887810114	0.06358997192110305	0.06358997192110301
P49759_WT	Test set	42:61		0.40819092916504346	0.7184466019417476	0.6992583918813426	0.8032786885245902	0.5952380952380952	0.7424242424242424	0.6756756756756757	0.7716535433070867	0.22482435597189698	0.7751756440281031
P49674_WT	Fold 1	7:16		0.5855400437691199	0.8260869565217391	0.7142857142857143	1.0	0.42857142857142855	0.8	1.0	0.888888888888889	0.16964285714285712	0.8303571428571429
P49674_WT	Fold 2	7:16		0.3386481059780782	0.7391304347826086	0.6517857142857143	0.875	0.42857142857142855	0.7777777777777778	0.6	0.823529411764706	0.2589285714285714	0.7410714285714286
P49674_WT	Fold 3	7:16		0.3386481059780782	0.7391304347826086	0.6517857142857143	0.875	0.42857142857142855	0.7777777777777778	0.6	0.823529411764706	0.3214285714285715	0.6785714285714286
P49674_WT	Fold 4	8:15		0.3105295017040594	0.6956521739130435	0.65	0.8	0.5	0.75	0.5714285714285714	0.7741935483870969	0.24166666666666664	0.7583333333333333
P49674_WT	Fold 5	7:15		0.18401748249129446	0.6818181818181818	0.5761904761904761	0.8666666666666667	0.2857142857142857	0.7222222222222222	0.5	0.7878787878787877	0.2571428571428571	0.7428571428571429
P49674_WT	Mean	-		0.3514766479841261	0.7363636363636362	0.6488095238095237	0.8833333333333332	0.41428571428571426	0.7655555555555555	0.6542857142857142	0.8196040097368371	0.24976190476190477	0.7502380952380953
P49674_WT	SD	-		0.11890756712845017	0.04600401126280938	0.03995787417066694	0.05912165737164655	0.06388765649999399	0.024511692011517493	0.1612873381334594	0.03628546941319148	0.044270403992849455	0.04427040399284943
P49674_WT	Test set	17:33		0.304662018899833	0.7	0.6443850267379679	0.8181818181818182	0.47058823529411764	0.75	0.5714285714285714	0.7826086956521738	0.38146167557932265	0.6185383244206774
P49336_WT	Fold 1	42:61		0.7811855231890382	0.8932038834951457	0.876463700234192	0.9672131147540983	0.7857142857142857	0.8676470588235294	0.9428571428571428	0.9147286821705426	0.0975800156128025	0.9024199843871974
P49336_WT	Fold 2	42:60		0.8186718198541058	0.9117647058823529	0.9107142857142857	0.9166666666666666	0.9047619047619048	0.9322033898305084	0.8837209302325582	0.9243697478991596	0.06230158730158733	0.9376984126984127
P49336_WT	Fold 3	42:60		0.6737736004487368	0.8431372549019608	0.8309523809523809	0.9	0.7619047619047619	0.84375	0.8421052631578947	0.870967741935484	0.12460317460317462	0.8753968253968254
P49336_WT	Fold 4	42:60		0.7774708640591906	0.8921568627450981	0.8797619047619047	0.95	0.8095238095238095	0.8769230769230769	0.918918918918919	0.912	0.06349206349206352	0.9365079365079365
P49336_WT	Fold 5	41:61		0.6092343829649188	0.8137254901960784	0.7882846861255498	0.9180327868852459	0.6585365853658537	0.8	0.84375	0.8549618320610688	0.09236305477808876	0.9076369452219113
P49336_WT	Mean	-		0.7320672381031981	0.8707976394441271	0.8572353915576627	0.9303825136612021	0.7840882694541231	0.8641047051154229	0.8862704510333028	0.8954056008132512	0.08806797915754336	0.9119320208424566
P49336_WT	SD	-		0.07125132425949046	0.03331387052930709	0.03911981637222459	0.022379590008563523	0.07241900104082215	0.03945042674840659	0.03659013705746259	0.02490175613396734	0.021258839723882362	0.021258839723882376
P49336_WT	Test set	85:134		0.6426993328795562	0.8264840182648402	0.8259438103599648	0.8283582089552238	0.8235294117647058	0.8809523809523809	0.7526881720430108	0.8538461538461538	0.1157155399473222	0.8842844600526777
P49137_WT	Fold 1	29:171		0.5254176648388429	0.895	0.7238354506957048	0.9649122807017544	0.4827586206896552	0.9166666666666666	0.7	0.9401709401709402	0.10223835450695704	0.8977616454930428
P49137_WT	Fold 2	29:171		0.7383194038455068	0.94	0.8074208509780197	0.9941520467836257	0.6206896551724138	0.9392265193370166	0.9473684210526315	0.9659090909090909	0.038314176245210725	0.9616858237547894
P49137_WT	Fold 3	30:170		0.7873813465959144	0.945	0.8990196078431373	0.9647058823529412	0.8333333333333334	0.9704142011834319	0.8064516129032258	0.967551622418879	0.036470588235294116	0.963529411764706
P49137_WT	Fold 4	29:170		0.6265591308461762	0.9095477386934674	0.8040567951318458	0.9529411764705882	0.6551724137931034	0.9418604651162791	0.7037037037037037	0.9473684210526314	0.03022312373225152	0.9697768762677483
P49137_WT	Fold 5	29:170		0.7206664755104542	0.9246231155778895	0.8843813387423936	0.9411764705882353	0.8275862068965517	0.9696969696969697	0.7058823529411765	0.955223880597015	0.05801217038539554	0.9419878296146045
P49137_WT	Mean	-		0.6796688043273789	0.9228341708542714	0.8237428086782203	0.963577571379429	0.6839080459770115	0.9475729644000728	0.7726812181201475	0.9552447910297113	0.05305168262102179	0.9469483173789783
P49137_WT	SD	-		0.08498700398591755	0.01703163890093254	0.057704785232567696	0.01608723766522142	0.12128116315206448	0.01856829170483249	0.08771032225825089	0.009612873414795194	0.02400418371943624	0.02400418371943629
P49137_WT	Test set	73:356		0.7365030462661694	0.9300699300699301	0.8326342927505002	0.9803370786516854	0.684931506849315	0.9381720430107527	0.8771929824561403	0.9587912087912088	0.06680006156687704	0.933199938433123
P48730_WT	Fold 1	25:121		0.6347793260972147	0.9041095890410958	0.7834710743801653	0.9669421487603306	0.6	0.9212598425196851	0.7894736842105263	0.9435483870967741	0.0624793388429752	0.9375206611570248
P48730_WT	Fold 2	25:121		0.6239701111254722	0.9041095890410958	0.7358677685950413	0.9917355371900827	0.48	0.9022556390977443	0.9230769230769231	0.9448818897637795	0.07735537190082645	0.9226446280991736
P48730_WT	Fold 3	25:121		0.43542886891194554	0.8493150684931506	0.7028099173553719	0.9256198347107438	0.48	0.896	0.5714285714285714	0.9105691056910571	0.1590082644628099	0.84099173553719
P48730_WT	Fold 4	25:121		0.6138842975206612	0.8904109589041096	0.8069421487603305	0.9338842975206612	0.68	0.9338842975206612	0.68	0.9338842975206612	0.12033057851239669	0.8796694214876034
P48730_WT	Fold 5	26:120		0.5459394273852595	0.8835616438356164	0.7032051282051281	0.9833333333333333	0.4230769230769231	0.8872180451127819	0.8461538461538461	0.9328063241106719	0.15512820512820513	0.8448717948717949
P48730_WT	Mean	-		0.5708004062081106	0.8863013698630138	0.7464592074592075	0.9603030303030303	0.5326153846153846	0.9081235648501744	0.7620266049739735	0.9331380008365887	0.11486035176944269	0.8851396482305572
P48730_WT	SD	-		0.06797065884110662	0.018378640910957176	0.03854957621321349	0.02402550290518136	0.0854384214851709	0.015570438184444752	0.11315469804884068	0.01122732578356355	0.035941748288193964	0.03594174828819399
P48730_WT	Test set	57:256		0.6157157031896874	0.8945686900958466	0.7718955592105263	0.96484375	0.5789473684210527	0.9114391143911439	0.7857142857142857	0.937381404174573	0.10423519736842107	0.895764802631579
P48729_WT	Fold 1	8:141		-0.01957963445751082	0.9395973154362416	0.49645390070921985	0.9929078014184397	0.0	0.9459459459459459	0.0	0.9688581314878892	0.24822695035460995	0.75177304964539
P48729_WT	Fold 2	8:141		0.23095290320499973	0.9463087248322147	0.5589539007092199	0.9929078014184397	0.125	0.9523809523809523	0.5	0.9722222222222222	0.3129432624113475	0.6870567375886525
P48729_WT	Fold 3	8:141		0.3450910573136282	0.9530201342281879	0.5625	1.0	0.125	0.9527027027027027	1.0	0.9757785467128028	0.23847517730496454	0.7615248226950355
P48729_WT	Fold 4	8:141		-0.027783807904360868	0.9328859060402684	0.4929078014184397	0.9858156028368794	0.0	0.9455782312925171	0.0	0.9652777777777778	0.350177304964539	0.649822695035461
P48729_WT	Fold 5	8:140		0.34503277967117707	0.9527027027027027	0.5625	1.0	0.125	0.9523809523809523	1.0	0.975609756097561	0.29107142857142854	0.7089285714285715
P48729_WT	Mean	-		0.17474265956558666	0.9449029566479231	0.534663120567376	0.9943262411347519	0.075	0.9497977569406141	0.5	0.9715492868596506	0.28817882472137796	0.7118211752786221
P48729_WT	SD	-		0.15272798100498722	0.007085903007034422	0.02984201979421726	0.0048448939791771225	0.05590169943749475	0.003011792154189939	0.408248290463863	0.0036833190362921806	0.03770954988573518	0.037709549885735195
P48729_WT	Test set	20:299		0.14328772333830556	0.9373040752351097	0.5233277591973244	0.9966555183946488	0.05	0.9400630914826499	0.5	0.9675324675324676	0.2951505016722408	0.7048494983277591
P46734_WT		3:17	Not enough data in minority class of the training set for all 5 folds										
P46734_WT	Fold 1	1:8		0.0	0.8888888888888888	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882353	0.125	0.875
P46734_WT	Fold 2	1:8		-0.125	0.7777777777777778	0.4375	0.875	0.0	0.875	0.0	0.875	0.25	0.75
P46734_WT	Fold 3	2:7		-0.2857142857142857	0.5555555555555556	0.35714285714285715	0.7142857142857143	0.0	0.7142857142857143	0.0	0.7142857142857143	0.9285714285714286	0.07142857142857142
P46734_WT	Fold 4	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.5714285714285714	0.42857142857142855
P46734_WT	Fold 5	2:7		-0.1889822365046136	0.6666666666666666	0.42857142857142855	0.8571428571428571	0.0	0.75	0.0	0.7999999999999999	0.7142857142857142	0.2857142857142857
P46734_WT	Mean	-		-0.11993930444377984	0.7333333333333333	0.4446428571428571	0.8892857142857142	0.0	0.8011904761904762	0.0	0.84109243697479	0.5178571428571429	0.4821428571428571
P46734_WT	SD	-		0.10086687185197925	0.10343881513902918	0.04846714996624353	0.09693429993248706	0.0	0.06306070400297478	0.0	0.0708105368108279	0.2696369441168125	0.2696369441168125
P46734_WT	Test set	3:17		0.5461186812727502	0.9	0.6666666666666666	1.0	0.3333333333333333	0.8947368421052632	1.0	0.9444444444444444	0.17647058823529413	0.823529411764706
P45985_WT	Fold 1	2:7		0.6614378277661476	0.8888888888888888	0.75	1.0	0.5	0.875	1.0	0.9333333333333333	0.14285714285714285	0.8571428571428572
P45985_WT	Fold 2	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.2857142857142857	0.7142857142857142
P45985_WT	Fold 3	1:7		0.0	0.875	0.5	1.0	0.0	0.875	0.0	0.9333333333333333	0.5714285714285714	0.42857142857142855
P45985_WT	Fold 4	1:7		0.0	0.875	0.5	1.0	0.0	0.875	0.0	0.9333333333333333	1.0	0.0
P45985_WT	Fold 5	1:7		-0.14285714285714285	0.75	0.42857142857142855	0.8571428571428571	0.0	0.8571428571428571	0.0	0.8571428571428571	0.8571428571428571	0.14285714285714285
P45985_WT	Mean	-		0.10371613698180093	0.8333333333333333	0.5357142857142857	0.9714285714285713	0.1	0.8519841269841268	0.2	0.9064285714285715	0.5714285714285714	0.42857142857142855
P45985_WT	SD	-		0.2595261637141708	0.05258248468333585	0.10101525445522108	0.05216405309573013	0.1825741858350554	0.03445379996322034	0.3651483716701108	0.0305189432269797	0.29738085706659034	0.2973808570665904
P45985_WT	Test set	0:18		0.0	1.0		1.0	0.0	1.0	0.0	1.0		
P45984_WT	Fold 1	42:156		0.612793893509671	0.8737373737373737	0.7980769230769231	0.9294871794871795	0.6666666666666666	0.9119496855345912	0.717948717948718	0.9206349206349206	0.057539682539682536	0.9424603174603174
P45984_WT	Fold 2	42:156		0.6522661206269713	0.8888888888888888	0.8076923076923077	0.9487179487179487	0.6666666666666666	0.9135802469135802	0.7777777777777778	0.9308176100628931	0.05937118437118439	0.9406288156288156
P45984_WT	Fold 3	42:156		0.5887036742090449	0.8737373737373737	0.7545787545787546	0.9615384615384616	0.5476190476190477	0.8875739644970414	0.7931034482758621	0.923076923076923	0.09371184371184374	0.9062881562881564
P45984_WT	Fold 4	42:156		0.5241424183609591	0.8585858585858586	0.7014652014652014	0.9743589743589743	0.42857142857142855	0.8636363636363636	0.8181818181818182	0.9156626506024097	0.1277472527472528	0.8722527472527473
P45984_WT	Fold 5	43:155		0.6046358189797315	0.8737373737373737	0.7765191297824456	0.9483870967741935	0.6046511627906976	0.8963414634146342	0.7647058823529411	0.9216300940438872	0.05701425356339085	0.9429857464366092
P45984_WT	Mean	-		0.5965083851372756	0.8737373737373737	0.7676664633191266	0.9524979321753516	0.5828349944629014	0.8946163447992422	0.7743435289074234	0.9223644396842067	0.07907684338667086	0.920923156613329
P45984_WT	SD	-		0.038161814882798566	0.008747731351357958	0.03454255630161687	0.013664542426960732	0.08120842977910579	0.016695332041522914	0.030437868904531352	0.0044797358291568746	0.025566619337651978	0.025566619337651943
P45984_WT	Test set	84:341		0.6302396122675987	0.8917647058823529	0.7755376344086022	0.967741935483871	0.5833333333333334	0.9041095890410958	0.8166666666666667	0.9348441926345609	0.07652562491272168	0.9234743750872784
P45983_WT	Fold 1	81:183		0.7051459435614584	0.875	0.8513458814005261	0.912568306010929	0.7901234567901234	0.907608695652174	0.8	0.9100817438692098	0.0644943668623086	0.9355056331376914
P45983_WT	Fold 2	81:183		0.6970896796346558	0.875	0.8272616879174256	0.9508196721311475	0.7037037037037037	0.8787878787878788	0.8636363636363636	0.9133858267716536	0.08891587397962629	0.9110841260203737
P45983_WT	Fold 3	81:183		0.6253672828492484	0.8446969696969697	0.8019631653511434	0.912568306010929	0.691358024691358	0.8697916666666666	0.7777777777777778	0.8906666666666666	0.09809080483033127	0.9019091951696687
P45983_WT	Fold 4	81:182		0.6517994341109012	0.8555133079847909	0.8133903133903134	0.9230769230769231	0.7037037037037037	0.875	0.8028169014084507	0.8983957219251337	0.1023606023606024	0.8976393976393976
P45983_WT	Fold 5	81:182		0.7452084621709819	0.8935361216730038	0.8614163614163615	0.945054945054945	0.7777777777777778	0.9052631578947369	0.863013698630137	0.924731182795699	0.05406322072988741	0.9459367792701125
P45983_WT	Mean	-		0.6849221604654491	0.8687492798709527	0.831075481895154	0.9288176304569747	0.7333333333333333	0.8872902798002912	0.8214489482905458	0.9074522284056726	0.0815849737525512	0.9184150262474489
P45983_WT	SD	-		0.03837400714853932	0.015525436694126689	0.020438098616455052	0.014769208026129868	0.038118637619454845	0.014522428813582466	0.0322019362049744	0.010835586420681857	0.017355820517838422	0.017355820517838415
P45983_WT	Test set	177:389		0.6864601844271507	0.8674911660777385	0.8358604563345098	0.9203084832904884	0.751412429378531	0.8905472636815921	0.8109756097560976	0.9051833122629582	0.06653304866890329	0.9334669513310967
P43405_WT	Fold 1	205:154		0.703240869255086	0.8551532033426184	0.8465156794425087	0.7857142857142857	0.9073170731707317	0.8642857142857143	0.8493150684931506	0.8231292517006803	0.07617991764333228	0.9238200823566678
P43405_WT	Fold 2	205:154		0.6579188341779858	0.8328690807799443	0.8278112131770669	0.7922077922077922	0.8634146341463415	0.8133333333333334	0.84688995215311	0.8026315789473685	0.0736775419702249	0.9263224580297751
P43405_WT	Fold 3	205:154		0.6282578487158121	0.8189415041782729	0.8099619892302818	0.7467532467532467	0.8731707317073171	0.8156028368794326	0.8211009174311926	0.7796610169491525	0.10091859360152043	0.8990814063984796
P43405_WT	Fold 4	205:154		0.7275697404772437	0.8662952646239555	0.8643490655685777	0.8506493506493507	0.8780487804878049	0.8397435897435898	0.8866995073891626	0.8451612903225807	0.07503959455178968	0.9249604054482103
P43405_WT	Fold 5	205:153		0.709195691226583	0.8575418994413407	0.8548860194484298	0.8366013071895425	0.8731707317073171	0.8311688311688312	0.8774509803921569	0.8338762214983714	0.07183165949306553	0.9281683405069345
P43405_WT	Mean	-		0.685236596770542	0.8461601904732262	0.8407047933733731	0.8023851965028437	0.8790243902439026	0.8328268610821803	0.8562912851717546	0.8168918718836305	0.07952946145198657	0.9204705385480135
P43405_WT	SD	-		0.033374453738079124	0.0159861881586429	0.017819883998875703	0.03409932419576885	0.013623648823189222	0.016916039121114865	0.02140018428126984	0.021276064687321364	0.009852025504412713	0.009852025504412729
P43405_WT	Test set	445:324		0.6649478621456164	0.8374512353706112	0.8297579414620613	0.7808641975308642	0.8786516853932584	0.8241042345276873	0.8463203463203464	0.8019017432646594	0.0716534886946872	0.9283465113053128
P43403_WT	Fold 1	10:29		0.23787196577216382	0.7435897435897436	0.5982758620689655	0.896551724137931	0.3	0.7878787878787878	0.5	0.8387096774193549	0.2206896551724138	0.7793103448275862
P43403_WT	Fold 2	10:29		0.2844098075797657	0.717948717948718	0.646551724137931	0.7931034482758621	0.5	0.8214285714285714	0.45454545454545453	0.8070175438596492	0.17931034482758623	0.8206896551724138
P43403_WT	Fold 3	10:29		0.47739999005770767	0.8205128205128205	0.6827586206896552	0.9655172413793104	0.4	0.8235294117647058	0.8	0.888888888888889	0.18275862068965515	0.8172413793103448
