target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q9BWU1_WT	Fold 4	2:37		0.0	0.9487179487179487	0.5	1.0	0.0	0.9487179487179487	0.0	0.9736842105263158	0.21621621621621623	0.7837837837837838
Q9BWU1_WT	Fold 5	2:37		0.0	0.9487179487179487	0.5	1.0	0.0	0.9487179487179487	0.0	0.9736842105263158	0.44594594594594594	0.5540540540540541
Q9BWU1_WT	Mean	-		0.11247031897159647	0.9494871794871795	0.5333333333333333	1.0	0.06666666666666667	0.9492307692307692	0.2	0.9739541160593792	0.3626837363679469	0.6373162636320531
Q9BWU1_WT	SD	-		0.20534176916848207	0.0005733507634614825	0.06085806194501845	0.0	0.12171612389003691	0.0005733507634614824	0.36514837167011077	0.00030176355971654886	0.1478718356819714	0.14787183568197143
Q9BWU1_WT	Test set	5:81		0.4365641250653993	0.9534883720930233	0.6	1.0	0.2	0.9529411764705882	1.0	0.9759036144578312	0.3555555555555555	0.6444444444444444
Q9BUB5_WT	Fold 1	11:21		0.5716350506349809	0.8125	0.7705627705627706	0.9047619047619048	0.6363636363636364	0.8260869565217391	0.7777777777777778	0.8636363636363636	0.1948051948051948	0.8051948051948052
Q9BUB5_WT	Fold 2	10:21		0.06613400036396397	0.6129032258064516	0.530952380952381	0.7619047619047619	0.3	0.6956521739130435	0.375	0.7272727272727272	0.4285714285714285	0.5714285714285714
Q9BUB5_WT	Fold 3	10:21		0.35192842385957146	0.7419354838709677	0.6261904761904762	0.9523809523809523	0.3	0.7407407407407407	0.75	0.8333333333333334	0.23333333333333328	0.7666666666666667
Q9BUB5_WT	Fold 4	10:21		0.5392464645061678	0.8064516129032258	0.7523809523809524	0.9047619047619048	0.6	0.8260869565217391	0.75	0.8636363636363636	0.1333333333333333	0.8666666666666667
Q9BUB5_WT	Fold 5	10:21		0.45253756687495744	0.7741935483870968	0.7023809523809523	0.9047619047619048	0.5	0.7916666666666666	0.7142857142857143	0.8444444444444444	0.23809523809523808	0.7619047619047619
Q9BUB5_WT	Mean	-		0.3962963012479283	0.7495967741935484	0.6764935064935065	0.8857142857142856	0.4672727272727273	0.7760466988727859	0.6734126984126985	0.8264646464646465	0.24562770562770558	0.7543722943722944
Q9BUB5_WT	SD	-		0.16599054171871996	0.06650577837345126	0.08061296920251484	0.05896563689208481	0.1311739744394746	0.04647907860560042	0.1374433467046403	0.046499035729534094	0.09024896036062434	0.09024896036062438
Q9BUB5_WT	Test set	18:49		0.6082334906856713	0.8507462686567164	0.7925170068027211	0.9183673469387755	0.6666666666666666	0.8823529411764706	0.75	0.9	0.20634920634920634	0.7936507936507937
Q9BRS2_WT		5:34	Not enough data in minority class of the training set for all 5 folds										
Q8WXR4_WT		3:46	Not enough data in minority class for all 5 folds										
Q8TDX7_WT		4:54	Not enough data in minority class for all 5 folds										
Q8TDC3_WT	Fold 1	5:95		-0.04034576548024157	0.92	0.4842105263157895	0.968421052631579	0.0	0.9484536082474226	0.0	0.9583333333333333	0.2694736842105263	0.7305263157894737
Q8TDC3_WT	Fold 2	5:95		0.43808582711518057	0.96	0.6	1.0	0.2	0.9595959595959596	1.0	0.979381443298969	0.32421052631578945	0.6757894736842105
Q8TDC3_WT	Fold 3	5:95		0.0	0.95	0.5	1.0	0.0	0.95	0.0	0.9743589743589743	0.1936842105263158	0.8063157894736842
Q8TDC3_WT	Fold 4	5:95		0.0	0.95	0.5	1.0	0.0	0.95	0.0	0.9743589743589743	0.32842105263157895	0.671578947368421
Q8TDC3_WT	Fold 5	4:95		0.0	0.9595959595959596	0.5	1.0	0.0	0.9595959595959596	0.0	0.979381443298969	0.4263157894736842	0.5736842105263158
Q8TDC3_WT	Mean	-		0.0795480123269878	0.9479191919191919	0.516842105263158	0.9936842105263157	0.04	0.9535291054878684	0.2	0.973162833729844	0.30842105263157893	0.6915789473684211
Q8TDC3_WT	SD	-		0.1642698701251011	0.013356856099780766	0.03836453425310916	0.011531001210635073	0.07302967433402215	0.004551250393472544	0.3651483716701108	0.007072455923815194	0.06979722642233825	0.06979722642233827
Q8TDC3_WT	Test set	8:207		0.0	0.9627906976744186	0.5	1.0	0.0	0.9627906976744186	0.0	0.9810426540284359	0.22282608695652173	0.7771739130434782
Q8TD19_WT		5:21	Not enough data in minority class of the training set for all 5 folds										
Q8TD19_WT	Fold 1	1:11		0.0	0.9166666666666666	0.5	1.0	0.0	0.9166666666666666	0.0	0.9565217391304348	0.045454545454545456	0.9545454545454546
Q8TD19_WT	Fold 2	2:10		0.674199862463242	0.9166666666666666	0.75	1.0	0.5	0.9090909090909091	1.0	0.9523809523809523	0.0	1.0
Q8TD19_WT	Fold 3	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.4	0.6
Q8TD19_WT	Fold 4	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.15000000000000002	0.8500000000000001
Q8TD19_WT	Fold 5	1:10		-0.1	0.8181818181818182	0.45	0.9	0.0	0.9	0.0	0.9	0.4	0.6
Q8TD19_WT	Mean	-		0.1148399724926484	0.8636363636363636	0.54	0.9800000000000001	0.1	0.8784848484848485	0.2	0.9254169019386411	0.1990909090909091	0.800909090909091
Q8TD19_WT	SD	-		0.25774805467578	0.03984781272237244	0.09746794344808964	0.036514837167011066	0.1825741858350554	0.033997064998727455	0.3651483716701108	0.021884796480930127	0.15619441159937839	0.1561944115993784
Q8TD19_WT	Test set	5:21		-0.09759000729485331	0.7692307692307693	0.47619047619047616	0.9523809523809523	0.0	0.8	0.0	0.8695652173913043	0.4380952380952381	0.5619047619047619
Q8TD08_WT		5:15	Not enough data in minority class of the training set for all 5 folds										
Q8TD08_WT	Fold 1	3:7		-0.21821789023599236	0.6	0.42857142857142855	0.8571428571428571	0.0	0.6666666666666666	0.0	0.75	0.42857142857142855	0.5714285714285714
Q8TD08_WT	Fold 2	3:6		0.1889822365046136	0.6666666666666666	0.5833333333333334	0.8333333333333334	0.3333333333333333	0.7142857142857143	0.5	0.7692307692307692	0.5	0.5
Q8TD08_WT	Fold 3	3:6		0.0	0.5555555555555556	0.5	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3888888888888889	0.6111111111111112
Q8TD08_WT	Fold 4	3:6		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.05555555555555556	0.9444444444444445
Q8TD08_WT	Fold 5	3:6		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.16666666666666669	0.8333333333333334
Q8TD08_WT	Mean	-		-0.005847130746275753	0.6311111111111111	0.5023809523809524	0.8714285714285716	0.13333333333333333	0.6761904761904761	0.16666666666666666	0.7571794871794871	0.30793650793650795	0.692063492063492
Q8TD08_WT	SD	-		0.11773019199530843	0.041771473125545716	0.04475514977737044	0.11302211504074858	0.14907119849998599	0.01738801769857672	0.19245008972987526	0.04482659506150609	0.15364882590895315	0.1536488259089532
Q8TD08_WT	Test set	5:15		0.08084520834544433	0.7	0.5333333333333333	0.8666666666666667	0.2	0.7647058823529411	0.3333333333333333	0.8125	0.2533333333333333	0.7466666666666666
Q8NI60_WT		4:54	Not enough data in minority class for all 5 folds										
Q8NFD2_WT		4:35	Not enough data in minority class of the training set for all 5 folds										
Q8NEV4_WT		4:45	Not enough data in minority class for all 5 folds										
Q8NE63_WT	Fold 1	15:89		0.33029132286030355	0.8557692307692307	0.6385767790262172	0.9438202247191011	0.3333333333333333	0.8936170212765957	0.5	0.9180327868852459	0.2037453183520599	0.7962546816479401
Q8NE63_WT	Fold 2	16:88		0.48349377841522817	0.875	0.7215909090909092	0.9431818181818182	0.5	0.9120879120879121	0.6153846153846154	0.9273743016759776	0.14914772727272727	0.8508522727272727
Q8NE63_WT	Fold 3	16:88		0.41727652071288585	0.875	0.6448863636363636	0.9772727272727273	0.3125	0.8865979381443299	0.7142857142857143	0.9297297297297297	0.125	0.875
Q8NE63_WT	Fold 4	15:88		0.5363985344157717	0.8932038834951457	0.7439393939393939	0.9545454545454546	0.5333333333333333	0.9230769230769231	0.6666666666666666	0.9385474860335197	0.21136363636363636	0.7886363636363637
Q8NE63_WT	Fold 5	15:88		0.14137096086133633	0.8543689320388349	0.5276515151515152	0.9886363636363636	0.06666666666666667	0.8613861386138614	0.5	0.9206349206349206	0.14393939393939392	0.8560606060606061
Q8NE63_WT	Mean	-		0.3817662234531051	0.8706684092606423	0.6553289921688799	0.961491317671093	0.3491666666666667	0.8953531866399244	0.5992673992673992	0.9268638449918788	0.16663921518556352	0.8333607848144364
Q8NE63_WT	SD	-		0.1264648672631447	0.013121429248013239	0.0694426240497372	0.016741449169138084	0.1516956626739014	0.019502502385766646	0.07930917538932246	0.006605154745529388	0.031443587097103855	0.031443587097103834
Q8NE63_WT	Test set	35:188		0.37629993171620074	0.8654708520179372	0.6295592705167173	0.973404255319149	0.2857142857142857	0.8798076923076923	0.6666666666666666	0.9242424242424242	0.1299392097264438	0.8700607902735562
Q8N752_WT		0:47	Only one activity class										
Q8N568_WT		3:51	Not enough data in minority class for all 5 folds										
Q8N5S9_WT		2:15	Not enough data in minority class of the training set for all 5 folds										
Q8N5S9_WT	Fold 1	1:7		0.0	0.875	0.5	1.0	0.0	0.875	0.0	0.9333333333333333	0.7142857142857143	0.2857142857142857
Q8N5S9_WT	Fold 2	2:6		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.16666666666666666	0.8333333333333334
Q8N5S9_WT	Fold 3	2:6		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.5	0.5
Q8N5S9_WT	Fold 4	2:6		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.9166666666666667	0.08333333333333333
Q8N5S9_WT	Fold 5	1:6		-0.16666666666666666	0.7142857142857143	0.4166666666666667	0.8333333333333334	0.0	0.8333333333333334	0.0	0.8333333333333334	1.0	0.0
Q8N5S9_WT	Mean	-		-0.03333333333333333	0.7678571428571429	0.4833333333333333	0.9666666666666666	0.0	0.7916666666666667	0.0	0.8676190476190475	0.6595238095238095	0.3404761904761905
Q8N5S9_WT	SD	-		0.06085806194501846	0.050507627227610534	0.03042903097250922	0.06085806194501844	0.0	0.04811252243246882	0.0	0.031153194731040248	0.2748943313785068	0.2748943313785068
Q8N5S9_WT	Test set	2:15		0.0	0.8823529411764706	0.5	1.0	0.0	0.8823529411764706	0.0	0.9375	0.0	1.0
Q8N4C8_WT	Fold 1	16:99		0.2851173282551065	0.8608695652173913	0.6047979797979798	0.9595959595959596	0.25	0.8878504672897196	0.5	0.9223300970873787	0.1767676767676768	0.8232323232323233
Q8N4C8_WT	Fold 2	17:98		0.425953900831592	0.8782608695652174	0.6611644657863145	0.9693877551020408	0.35294117647058826	0.8962264150943396	0.6666666666666666	0.9313725490196079	0.1794717887154862	0.8205282112845138
Q8N4C8_WT	Fold 3	16:98		0.23281653683320877	0.868421052631579	0.53125	1.0	0.0625	0.8672566371681416	1.0	0.9289099526066351	0.3176020408163265	0.6823979591836734
Q8N4C8_WT	Fold 4	16:98		0.47023809523809523	0.8947368421052632	0.6511479591836735	0.9897959183673469	0.3125	0.8981481481481481	0.8333333333333334	0.941747572815534	0.180484693877551	0.8195153061224489
Q8N4C8_WT	Fold 5	16:98		0.16009966938692258	0.8508771929824561	0.5471938775510203	0.9693877551020408	0.125	0.8715596330275229	0.4	0.9178743961352657	0.24744897959183673	0.7525510204081634
Q8N4C8_WT	Mean	-		0.31484510610898503	0.8706331045003814	0.5991108564637976	0.9776334776334776	0.22058823529411767	0.8842082601455745	0.6799999999999999	0.9284469135328843	0.22035503595377542	0.7796449640462246
Q8N4C8_WT	SD	-		0.10649782664061928	0.013721569875650645	0.04811673721391648	0.013598542963995009	0.10079610301459896	0.011542439721293955	0.1986994752924161	0.007470774760013055	0.050583270784321045	0.05058327078432108
Q8N4C8_WT	Test set	46:200		0.4511266603125705	0.8577235772357723	0.6195652173913043	1.0	0.2391304347826087	0.851063829787234	1.0	0.9195402298850576	0.26152173913043475	0.7384782608695653
Q8IWQ3_WT		4:26	Not enough data in minority class of the training set for all 5 folds										
Q8IWQ3_WT	Fold 1	3:11		0.5310850045437943	0.8571428571428571	0.6666666666666666	1.0	0.3333333333333333	0.8461538461538461	1.0	0.9166666666666666	0.4242424242424243	0.5757575757575758
Q8IWQ3_WT	Fold 2	3:11		0.7817359599705717	0.9285714285714286	0.8333333333333333	1.0	0.6666666666666666	0.9166666666666666	1.0	0.9565217391304348	0.0	1.0
Q8IWQ3_WT	Fold 3	2:11		0.67700320038633	0.9230769230769231	0.75	1.0	0.5	0.9166666666666666	1.0	0.9565217391304348	0.2727272727272727	0.7272727272727273
Q8IWQ3_WT	Fold 4	2:11		0.0	0.8461538461538461	0.5	1.0	0.0	0.8461538461538461	0.0	0.9166666666666666	0.13636363636363635	0.8636363636363636
Q8IWQ3_WT	Fold 5	3:10		-0.23354968324845687	0.6153846153846154	0.4	0.8	0.0	0.7272727272727273	0.0	0.761904761904762	0.5	0.5
Q8IWQ3_WT	Mean	-		0.3512548963304478	0.8340659340659341	0.63	0.96	0.3	0.8505827505827506	0.6	0.901656314699793	0.2666666666666667	0.7333333333333333
Q8IWQ3_WT	SD	-		0.3626617271555347	0.10436668193919793	0.14542402878530128	0.07302967433402213	0.24343224778007383	0.06321756107228874	0.447213595499958	0.06583001776908734	0.16703357226572935	0.16703357226572935
Q8IWQ3_WT	Test set	4:26		-0.07283570407292297	0.8333333333333334	0.4807692307692308	0.9615384615384616	0.0	0.8620689655172413	0.0	0.9090909090909091	0.5384615384615384	0.46153846153846156
Q8IW41_WT		4:184	Not enough data in minority class of the training set for all 5 folds										
Q8IW41_WT	Fold 1	2:86		0.0	0.9772727272727273	0.5	1.0	0.0	0.9772727272727273	0.0	0.9885057471264368	0.5116279069767442	0.4883720930232558
Q8IW41_WT	Fold 2	2:86		-0.016349562879842853	0.9659090909090909	0.4941860465116279	0.9883720930232558	0.0	0.9770114942528736	0.0	0.9826589595375722	0.5	0.5
Q8IW41_WT	Fold 3	3:85		0.0	0.9659090909090909	0.5	1.0	0.0	0.9659090909090909	0.0	0.9826589595375723	0.0	1.0
Q8IW41_WT	Fold 4	2:85		0.7029836744275274	0.9885057471264368	0.75	1.0	0.5	0.9883720930232558	1.0	0.9941520467836257	0.27058823529411763	0.7294117647058823
Q8IW41_WT	Fold 5	2:85		0.0	0.9770114942528736	0.5	1.0	0.0	0.9770114942528736	0.0	0.9883720930232558	0.1411764705882353	0.8588235294117648
Q8IW41_WT	Mean	-		0.1373268223095369	0.974921630094044	0.5488372093023256	0.9976744186046511	0.1	0.9771153799421641	0.2	0.9872695612016926	0.2846785225718194	0.7153214774281806
Q8IW41_WT	SD	-		0.2582505482697679	0.007712275397230335	0.09184083786000755	0.004245911298489668	0.18257418583505539	0.00648512202324303	0.36514837167011077	0.003929114303376573	0.1824383905397336	0.1824383905397336
Q8IW41_WT	Test set	4:184		0.0	0.9787234042553191	0.5	1.0	0.0	0.9787234042553191	0.0	0.989247311827957	0.46875	0.53125
Q8IVH8_WT		4:20	Not enough data in minority class of the training set for all 5 folds										
Q8IVH8_WT	Fold 1	2:9		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q8IVH8_WT	Fold 2	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.5	0.5
Q8IVH8_WT	Fold 3	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.16666666666666666	0.8333333333333333
Q8IVH8_WT	Fold 4	3:8		-0.19364916731037085	0.6363636363636364	0.4375	0.875	0.0	0.7	0.0	0.7777777777777777	0.49999999999999994	0.49999999999999994
Q8IVH8_WT	Fold 5	3:8		0.5163977794943222	0.8181818181818182	0.6666666666666666	1.0	0.3333333333333333	0.8	1.0	0.888888888888889	0.5833333333333334	0.4166666666666667
Q8IVH8_WT	Mean	-		0.23473548273679307	0.8	0.6097222222222223	0.9527777777777778	0.26666666666666666	0.8236363636363636	0.4	0.8817543859649122	0.35	0.6499999999999999
Q8IVH8_WT	SD	-		0.4185063031406083	0.11009637651263605	0.19346645587110212	0.05294806835368815	0.3548604316149181	0.08901047698880231	0.4472135954999579	0.06676952497396225	0.20637972912229677	0.20637972912229677
Q8IVH8_WT	Test set	4:20		-0.13483997249264842	0.75	0.45	0.9	0.0	0.8181818181818182	0.0	0.8571428571428572	0.15000000000000002	0.8500000000000001
Q8IU85_WT		2:121	Not enough data in minority class of the training set for all 5 folds										
Q8IU85_WT	Fold 1	2:56		0.0	0.9655172413793104	0.5	1.0	0.0	0.9655172413793104	0.0	0.9824561403508771	0.4375	0.5625
Q8IU85_WT	Fold 2	1:56		0.0	0.9824561403508771	0.5	1.0	0.0	0.9824561403508771	0.0	0.9911504424778761	0.8214285714285714	0.17857142857142858
Q8IU85_WT	Fold 3	1:56		0.0	0.9824561403508771	0.5	1.0	0.0	0.9824561403508771	0.0	0.9911504424778761	0.9464285714285714	0.05357142857142857
Q8IU85_WT	Fold 4	2:55		0.0	0.9649122807017544	0.5	1.0	0.0	0.9649122807017544	0.0	0.9821428571428572	0.38181818181818183	0.6181818181818182
Q8IU85_WT	Fold 5	2:55		0.0	0.9649122807017544	0.5	1.0	0.0	0.9649122807017544	0.0	0.9821428571428572	0.7181818181818183	0.2818181818181818
Q8IU85_WT	Mean	-		0.0	0.9720508166969146	0.5	1.0	0.0	0.9720508166969146	0.0	0.9858085479184687	0.6610714285714285	0.3389285714285714
Q8IU85_WT	SD	-		0.0	0.007758291472425137	0.0	0.0	0.0	0.007758291472425137	0.0	0.003982982324667956	0.199320206511218	0.199320206511218
Q8IU85_WT	Test set	2:121		0.0	0.983739837398374	0.5	1.0	0.0	0.983739837398374	0.0	0.9918032786885246	0.3223140495867769	0.6776859504132231
Q7L7X3_WT	Fold 1	13:129		0.34606211410530824	0.9084507042253521	0.6383422778771616	0.9689922480620154	0.3076923076923077	0.9328358208955224	0.5	0.9505703422053232	0.17948717948717946	0.8205128205128206
Q7L7X3_WT	Fold 2	13:129		0.37650795709817575	0.9225352112676056	0.5769230769230769	1.0	0.15384615384615385	0.9214285714285714	1.0	0.9591078066914498	0.18664281454979129	0.8133571854502087
Q7L7X3_WT	Fold 3	14:128		0.11568124922267985	0.8943661971830986	0.5279017857142857	0.984375	0.07142857142857142	0.9064748201438849	0.3333333333333333	0.9438202247191011	0.07924107142857142	0.9207589285714286
Q7L7X3_WT	Fold 4	14:128		0.4442159970150906	0.9225352112676056	0.6071428571428571	1.0	0.21428571428571427	0.920863309352518	1.0	0.9588014981273408	0.09598214285714286	0.9040178571428572
Q7L7X3_WT	Fold 5	13:128		0.2657418802611231	0.900709219858156	0.5997596153846154	0.96875	0.23076923076923078	0.9253731343283582	0.42857142857142855	0.9465648854961832	0.3088942307692307	0.6911057692307692
Q7L7X3_WT	Mean	-		0.3096418395404755	0.9097193087603636	0.5900139226083994	0.9844234496124031	0.19560439560439563	0.9213951312297709	0.6523809523809523	0.9517729514478797	0.17004948781838317	0.8299505121816168
Q7L7X3_WT	SD	-		0.10283938525501556	0.010384313560575788	0.03354920922880267	0.012708522044680998	0.07224108180317196	0.007848710343489947	0.2635589893968944	0.005701120536637568	0.07458151160304438	0.07458151160304442
Q7L7X3_WT	Test set	30:274		0.29012370293355866	0.9078947368421053	0.5778588807785888	0.9890510948905109	0.16666666666666666	0.9155405405405406	0.625	0.9508771929824561	0.15693430656934304	0.8430656934306568
Q7KZI7_WT	Fold 1	7:101		0.0	0.9351851851851852	0.5	1.0	0.0	0.9351851851851852	0.0	0.9665071770334929	0.256011315417256	0.7439886845827439
Q7KZI7_WT	Fold 2	6:101		0.5662463427121809	0.9626168224299065	0.6666666666666666	1.0	0.3333333333333333	0.9619047619047619	1.0	0.9805825242718447	0.2739273927392739	0.7260726072607262
Q7KZI7_WT	Fold 3	6:101		0.0	0.9439252336448598	0.5	1.0	0.0	0.9439252336448598	0.0	0.9711538461538461	0.5990099009900991	0.400990099009901
Q7KZI7_WT	Fold 4	6:101		-0.023673474646336755	0.9345794392523364	0.49504950495049505	0.9900990099009901	0.0	0.9433962264150944	0.0	0.966183574879227	0.31518151815181517	0.6848184818481848
Q7KZI7_WT	Fold 5	7:100		0.242562846895145	0.9345794392523364	0.5664285714285714	0.99	0.14285714285714285	0.9428571428571428	0.5	0.9658536585365853	0.28714285714285714	0.7128571428571429
Q7KZI7_WT	Mean	-		0.15702714299219783	0.9421772239529249	0.5456289486091466	0.996019801980198	0.09523809523809523	0.945453710001409	0.3	0.9700561561749993	0.34625459688826027	0.6537454031117397
Q7KZI7_WT	SD	-		0.2068592398021612	0.009875677146622191	0.060284098960910415	0.004450088455235362	0.11983864182969443	0.008055964149243528	0.3651483716701107	0.005119610562012714	0.11670479286085232	0.11670479286085227
Q7KZI7_WT	Test set	21:209		0.26326723634111854	0.9130434782608695	0.5666438824333561	0.9904306220095693	0.14285714285714285	0.92	0.6	0.9539170506912441	0.27090453406242876	0.7290954659375712
Q6PHR2_WT	Fold 1	2:7		-0.2857142857142857	0.5555555555555556	0.35714285714285715	0.7142857142857143	0.0	0.7142857142857143	0.0	0.7142857142857143	0.2857142857142857	0.7142857142857143
Q6PHR2_WT	Fold 2	2:7		0.6614378277661476	0.8888888888888888	0.75	1.0	0.5	0.875	1.0	0.9333333333333333	0.07142857142857142	0.9285714285714286
Q6PHR2_WT	Fold 3	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.21428571428571427	0.7857142857142857
Q6PHR2_WT	Fold 4	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.6428571428571428	0.3571428571428571
Q6PHR2_WT	Fold 5	3:6		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.44444444444444453	0.5555555555555556
Q6PHR2_WT	Mean	-		0.07514470841037238	0.7333333333333333	0.5214285714285715	0.9428571428571428	0.1	0.7623015873015873	0.2	0.8395238095238096	0.33174603174603173	0.6682539682539682
Q6PHR2_WT	SD	-		0.28603584188315306	0.10343881513902918	0.11591106137750558	0.10432810619146021	0.1825741858350554	0.06407224994017355	0.3651483716701108	0.06899765570524373	0.17943061966875204	0.17943061966875207
Q6PHR2_WT	Test set	7:13		0.43463356032809364	0.75	0.7087912087912087	0.8461538461538461	0.5714285714285714	0.7857142857142857	0.6666666666666666	0.8148148148148148	0.23076923076923075	0.7692307692307693
Q6P3R8_WT		1:48	Not enough data in minority class for all 5 folds										
Q6DT37_WT		5:30	Not enough data in minority class of the training set for all 5 folds										
Q5VT25_WT	Fold 1	6:112		0.0	0.9491525423728814	0.5	1.0	0.0	0.9491525423728814	0.0	0.9739130434782608	0.08035714285714285	0.9196428571428572
Q5VT25_WT	Fold 2	6:112		0.0	0.9491525423728814	0.5	1.0	0.0	0.9491525423728814	0.0	0.9739130434782608	0.3080357142857143	0.6919642857142858
Q5VT25_WT	Fold 3	6:112		0.0	0.9491525423728814	0.5	1.0	0.0	0.9491525423728814	0.0	0.9739130434782608	0.38988095238095233	0.6101190476190477
Q5VT25_WT	Fold 4	7:111		0.0	0.940677966101695	0.5	1.0	0.0	0.940677966101695	0.0	0.9694323144104803	0.21750321750321755	0.7824967824967825
Q5VT25_WT	Fold 5	7:111		0.24495078605118717	0.940677966101695	0.5669240669240669	0.990990990990991	0.14285714285714285	0.9482758620689655	0.5	0.9691629955947136	0.16731016731016735	0.8326898326898327
Q5VT25_WT	Mean	-		0.04899015721023743	0.9457627118644067	0.5133848133848133	0.9981981981981981	0.02857142857142857	0.9472822910578609	0.1	0.9720668880879952	0.23261743886743885	0.7673825611325611
Q5VT25_WT	SD	-		0.08944338066590467	0.0037899457245759048	0.02443721406286456	0.0032896249700010045	0.052164053095730106	0.003030341329090151	0.18257418583505536	0.002065528150772891	0.09840088591786723	0.09840088591786723
Q5VT25_WT	Test set	19:235		0.22110413775802945	0.9291338582677166	0.5263157894736842	1.0	0.05263157894736842	0.9288537549407114	1.0	0.9631147540983607	0.1458006718924972	0.8541993281075028
Q5S007_G2019S		7:5	Not enough data in minority class of the training set for all 5 folds										
Q5S007_G2019S	Fold 1	4:2		0.6324555320336759	0.8333333333333334	0.75	0.5	1.0	1.0	0.8	0.6666666666666666	0.0	1.0
Q5S007_G2019S	Fold 2	3:2		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q5S007_G2019S	Fold 3	3:2		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q5S007_G2019S	Fold 4	3:2		0.6666666666666666	0.8	0.8333333333333333	1.0	0.6666666666666666	0.6666666666666666	1.0	0.8	0.0	1.0
Q5S007_G2019S	Fold 5	4:1		-0.25	0.6	0.375	0.0	0.75	0.0	0.75	0.0	0.25	0.75
Q5S007_G2019S	Mean	-		0.6098244397400685	0.8466666666666667	0.7916666666666666	0.7	0.8833333333333332	0.7333333333333333	0.9099999999999999	0.6933333333333334	0.05	0.95
Q5S007_G2019S	SD	-		0.41783473765014684	0.1355373393953503	0.20971762320196524	0.3651483716701107	0.1326370709590369	0.35486043161491804	0.1016530045465127	0.3368701255402169	0.09128709291752768	0.09128709291752768
Q5S007_G2019S	Test set	7:5		0.11952286093343936	0.5833333333333334	0.5571428571428572	0.4	0.7142857142857143	0.5	0.625	0.4444444444444445	0.5285714285714286	0.4714285714285714
Q2M2I8_WT	Fold 1	6:10		0.034815531191139566	0.5625	0.5166666666666666	0.7	0.3333333333333333	0.6363636363636364	0.4	0.6666666666666666	0.5833333333333334	0.4166666666666667
Q2M2I8_WT	Fold 2	6:10		0.14907119849998599	0.625	0.5666666666666667	0.8	0.3333333333333333	0.6666666666666666	0.5	0.7272727272727272	0.3666666666666667	0.6333333333333334
Q2M2I8_WT	Fold 3	6:10		0.4666666666666667	0.75	0.7333333333333334	0.8	0.6666666666666666	0.8	0.6666666666666666	0.8000000000000002	0.33333333333333337	0.6666666666666666
Q2M2I8_WT	Fold 4	6:10		0.0	0.5	0.5	0.5	0.5	0.625	0.375	0.5555555555555556	0.5166666666666666	0.48333333333333334
Q2M2I8_WT	Fold 5	7:9		-0.2277100170213244	0.5	0.4444444444444444	0.8888888888888888	0.0	0.5333333333333333	0.0	0.6666666666666667	0.7142857142857143	0.2857142857142857
Q2M2I8_WT	Mean	-		0.08456867586729355	0.5875	0.5522222222222222	0.7377777777777778	0.36666666666666664	0.6522727272727272	0.3883333333333333	0.6832323232323233	0.5028571428571429	0.49714285714285716
Q2M2I8_WT	SD	-		0.20708479276785643	0.08539125638299665	0.09001600223535934	0.12147922310457264	0.20184335693983277	0.07871257084675341	0.20043933228267832	0.07351240993312236	0.12822852568636064	0.12822852568636067
Q2M2I8_WT	Test set	14:21		0.18681617943926834	0.6285714285714286	0.5833333333333334	0.8095238095238095	0.35714285714285715	0.6538461538461539	0.5555555555555556	0.7234042553191489	0.391156462585034	0.6088435374149659
P80192_WT	Fold 1	5:9		0.7006490497453707	0.8571428571428571	0.8	1.0	0.6	0.8181818181818182	1.0	0.9	0.15555555555555556	0.8444444444444444
P80192_WT	Fold 2	5:9		0.5477225575051662	0.7857142857142857	0.7	1.0	0.4	0.75	1.0	0.8571428571428571	0.15555555555555553	0.8444444444444444
P80192_WT	Fold 3	4:9		0.6396021490668313	0.8461538461538461	0.75	1.0	0.5	0.8181818181818182	1.0	0.9	0.05555555555555555	0.9444444444444444
