target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q8NE63_WT	SD	-		0.06768444456446493	0.013945899637967578	0.030946145801395524	0.008149176297234452	0.05603059446551339	0.008569093014719507	0.06870483658742242	0.0079283430795637	0.026075799442411656	0.026075799442411667
Q8NE63_WT	Test set	16:52		0.12026279984118542	0.7352941176470589	0.5456730769230769	0.9038461538461539	0.1875	0.7833333333333333	0.375	0.8392857142857143	0.3978365384615385	0.6021634615384616
Q8N752_WT		0:47	Only one activity class										
Q8N568_WT		3:51	Not enough data in minority class for all 5 folds										
Q8N5S9_WT		10:46	No test data for temporal split at 2013										
Q8N4C8_WT	Fold 1	22:121		0.5320603680919278	0.8951048951048951	0.6590909090909091	1.0	0.3181818181818182	0.8897058823529411	1.0	0.9416342412451362	0.2406085649887303	0.7593914350112696
Q8N4C8_WT	Fold 2	22:121		0.4907911087303428	0.8881118881118881	0.6363636363636364	1.0	0.2727272727272727	0.8832116788321168	1.0	0.937984496124031	0.20210368144252444	0.7978963185574756
Q8N4C8_WT	Fold 3	22:121		0.6067798762169179	0.9090909090909091	0.7417355371900827	0.9834710743801653	0.5	0.9153846153846154	0.8461538461538461	0.9482071713147411	0.0879038317054846	0.9120961682945155
Q8N4C8_WT	Fold 4	22:121		0.31788706886595525	0.8601398601398601	0.6012396694214875	0.9752066115702479	0.22727272727272727	0.8740740740740741	0.625	0.921875	0.18369646882043575	0.8163035311795642
Q8N4C8_WT	Fold 5	22:120		0.3678990866818195	0.8661971830985915	0.6238636363636363	0.975	0.2727272727272727	0.8796992481203008	0.6666666666666666	0.9249011857707509	0.21742424242424244	0.7825757575757576
Q8N4C8_WT	Mean	-		0.46308350171739265	0.8837289471092287	0.6524586776859504	0.9867355371900827	0.3181818181818182	0.8884150997528095	0.8275641025641025	0.9349204188909319	0.18634735787628348	0.8136526421237166
Q8N4C8_WT	SD	-		0.0968815811562313	0.01661153842748171	0.04418607942047747	0.010272841409887445	0.08703882797784893	0.013151220283120614	0.14533527705604768	0.009143027910400945	0.04805633524062891	0.04805633524062895
Q8N4C8_WT	Test set	17:87		-0.07618417603892517	0.8076923076923077	0.4827586206896552	0.9655172413793104	0.0	0.8316831683168316	0.0	0.8936170212765958	0.4110885733603786	0.5889114266396214
Q8IWQ3_WT	Fold 1	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.2777777777777778	0.7222222222222222
Q8IWQ3_WT	Fold 2	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.0	1.0
Q8IWQ3_WT	Fold 3	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.0	1.0
Q8IWQ3_WT	Fold 4	1:9		0.5091750772173156	0.8	0.8888888888888888	0.7777777777777778	1.0	1.0	0.3333333333333333	0.8750000000000001	0.0	1.0
Q8IWQ3_WT	Fold 5	1:9		0.0	0.9	0.5	1.0	0.0	0.9	0.0	0.9473684210526316	0.0	1.0
Q8IWQ3_WT	Mean	-		0.10183501544346311	0.8472727272727274	0.5777777777777777	0.9555555555555555	0.2	0.8872727272727273	0.06666666666666667	0.9139473684210527	0.05555555555555556	0.9444444444444444
Q8IWQ3_WT	SD	-		0.18592445034090568	0.039765150793513324	0.1420021445383764	0.08114408259335794	0.36514837167011077	0.06134399236640075	0.12171612389003691	0.0262674995532372	0.10143010324169743	0.10143010324169745
Q8IWQ3_WT	Test set	10:35		-0.08193419066805777	0.6666666666666666	0.4642857142857143	0.8285714285714286	0.1	0.7631578947368421	0.14285714285714285	0.7945205479452055	0.5428571428571429	0.45714285714285713
Q8IW41_WT		1:8	Not enough data in minority class of the training set for all 5 folds										
Q8IW41_WT	Fold 1	3:121		0.0	0.9758064516129032	0.5	1.0	0.0	0.9758064516129032	0.0	0.9877551020408163	0.6170798898071626	0.38292011019283745
Q8IW41_WT	Fold 2	3:121		0.0	0.9758064516129032	0.5	1.0	0.0	0.9758064516129032	0.0	0.9877551020408163	0.7906336088154271	0.20936639118457304
Q8IW41_WT	Fold 3	2:121		0.0	0.983739837398374	0.5	1.0	0.0	0.983739837398374	0.0	0.9918032786885246	0.4793388429752066	0.5206611570247934
Q8IW41_WT	Fold 4	3:120		0.0	0.975609756097561	0.5	1.0	0.0	0.975609756097561	0.0	0.9876543209876543	0.1916666666666667	0.8083333333333333
Q8IW41_WT	Fold 5	3:120		0.0	0.975609756097561	0.5	1.0	0.0	0.975609756097561	0.0	0.9876543209876543	0.6263888888888889	0.37361111111111117
Q8IW41_WT	Mean	-		0.0	0.9773144505638605	0.5	1.0	0.0	0.9773144505638605	0.0	0.9885244249490931	0.5410215794306703	0.4589784205693297
Q8IW41_WT	SD	-		0.0	0.002933873551358921	0.0	0.0	0.0	0.002933873551358921	0.0	0.0014971505783991739	0.18313575309226102	0.183135753092261
Q8IW41_WT	Test set	1:8		0.0	0.8888888888888888	0.5	1.0	0.0	0.8888888888888888	0.0	0.9411764705882353	0.75	0.25
Q8IVH8_WT		3:19	Not enough data in minority class of the training set for all 5 folds										
Q8IVH8_WT	Fold 1	3:9		0.5222329678670935	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	0.8181818181818182	1.0	0.9	0.22222222222222224	0.7777777777777778
Q8IVH8_WT	Fold 2	3:9		0.0	0.75	0.5	1.0	0.0	0.75	0.0	0.8571428571428571	0.14814814814814814	0.8518518518518519
Q8IVH8_WT	Fold 3	2:9		0.3888888888888889	0.8181818181818182	0.6944444444444444	0.8888888888888888	0.5	0.8888888888888888	0.5	0.8888888888888888	0.5	0.5
Q8IVH8_WT	Fold 4	2:9		0.3888888888888889	0.8181818181818182	0.6944444444444444	0.8888888888888888	0.5	0.8888888888888888	0.5	0.8888888888888888	0.1111111111111111	0.8888888888888888
Q8IVH8_WT	Fold 5	3:8		-0.19364916731037085	0.6363636363636364	0.4375	0.875	0.0	0.7	0.0	0.7777777777777777	0.375	0.625
Q8IVH8_WT	Mean	-		0.2212723156669001	0.7712121212121212	0.5986111111111111	0.9305555555555556	0.26666666666666666	0.8091919191919192	0.4	0.8625396825396825	0.27129629629629626	0.7287037037037037
Q8IVH8_WT	SD	-		0.24761839596671747	0.06696444058168577	0.09889435066065498	0.051967463705193645	0.2063797291222968	0.06856941830005231	0.3415650255319866	0.04083614199440638	0.13309950346827937	0.13309950346827937
Q8IVH8_WT	Test set	3:19		0.1005659937148103	0.7272727272727273	0.5614035087719298	0.7894736842105263	0.3333333333333333	0.8823529411764706	0.2	0.8333333333333333	0.38596491228070173	0.6140350877192984
Q8IU85_WT		1:10	Not enough data in minority class of the training set for all 5 folds										
Q8IU85_WT	Fold 1	2:78		0.0	0.975	0.5	1.0	0.0	0.975	0.0	0.9873417721518987	0.608974358974359	0.3910256410256411
Q8IU85_WT	Fold 2	2:78		0.0	0.975	0.5	1.0	0.0	0.975	0.0	0.9873417721518987	0.3205128205128205	0.6794871794871795
Q8IU85_WT	Fold 3	2:78		0.0	0.975	0.5	1.0	0.0	0.975	0.0	0.9873417721518987	0.40384615384615385	0.5961538461538461
Q8IU85_WT	Fold 4	1:78		0.0	0.9873417721518988	0.5	1.0	0.0	0.9873417721518988	0.0	0.9936305732484078	0.0	1.0
Q8IU85_WT	Fold 5	2:77		0.0	0.9746835443037974	0.5	1.0	0.0	0.9746835443037974	0.0	0.9871794871794872	0.17532467532467533	0.8246753246753247
Q8IU85_WT	Mean	-		0.0	0.9774050632911392	0.5	1.0	0.0	0.9774050632911392	0.0	0.9885670753767183	0.30173160173160174	0.6982683982683984
Q8IU85_WT	SD	-		0.0	0.004536846130759339	0.0	0.0	0.0	0.004536846130759339	0.0	0.0023118721014205065	0.18805978585623576	0.18805978585623576
Q8IU85_WT	Test set	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	1.0	0.0
Q7L7X3_WT		4:15	Not enough data in minority class of the training set for all 5 folds										
Q7L7X3_WT	Fold 1	18:181		0.2686059710446037	0.9045226130653267	0.5972989564149784	0.9723756906077348	0.2222222222222222	0.9263157894736842	0.4444444444444444	0.948787061994609	0.1132596685082873	0.8867403314917126
Q7L7X3_WT	Fold 2	19:180		0.44269903539556876	0.9246231155778895	0.6288011695906432	0.9944444444444445	0.2631578947368421	0.927461139896373	0.8333333333333334	0.9597855227882037	0.17485380116959068	0.8251461988304094
Q7L7X3_WT	Fold 3	19:180		0.28171575600967613	0.9045226130653267	0.5941520467836257	0.9777777777777777	0.21052631578947367	0.9214659685863874	0.5	0.9487870619946092	0.12923976608187138	0.8707602339181286
Q7L7X3_WT	Fold 4	19:180		0.23835741621961218	0.8944723618090452	0.5885964912280701	0.9666666666666667	0.21052631578947367	0.9206349206349206	0.4	0.943089430894309	0.16169590643274856	0.8383040935672516
Q7L7X3_WT	Fold 5	18:180		0.5688734668417887	0.9393939393939394	0.7166666666666667	0.9888888888888889	0.4444444444444444	0.9468085106382979	0.8	0.9673913043478262	0.06697530864197532	0.9330246913580247
Q7L7X3_WT	Mean	-		0.36005032910224993	0.9135069285823054	0.6251030661367969	0.9800306936771026	0.27017543859649124	0.9285372658459327	0.5955555555555556	0.9535680764039114	0.12920489016689465	0.8707951098331055
Q7L7X3_WT	SD	-		0.1152862036523146	0.014818105619733138	0.043706088513956305	0.009385234445395997	0.08148054878823005	0.008683141668017435	0.16760231197517497	0.008013077640237024	0.03480005110283172	0.03480005110283167
Q7L7X3_WT	Test set	4:15		0.0	0.7894736842105263	0.5	1.0	0.0	0.7894736842105263	0.0	0.8823529411764706	0.5666666666666667	0.43333333333333335
Q7KZI7_WT	Fold 1	9:136		0.21464955649580056	0.9379310344827586	0.5518790849673203	0.9926470588235294	0.1111111111111111	0.9440559440559441	0.5	0.967741935483871	0.2034313725490196	0.7965686274509804
Q7KZI7_WT	Fold 2	10:135		0.4345240946267408	0.9448275862068966	0.6	1.0	0.2	0.9440559440559441	1.0	0.9712230215827338	0.26666666666666666	0.7333333333333333
Q7KZI7_WT	Fold 3	9:135		0.4596385597769217	0.9513888888888888	0.6111111111111112	1.0	0.2222222222222222	0.9507042253521126	1.0	0.9747292418772564	0.21152263374485597	0.788477366255144
Q7KZI7_WT	Fold 4	9:135		0.0	0.9375	0.5	1.0	0.0	0.9375	0.0	0.967741935483871	0.23703703703703705	0.762962962962963
Q7KZI7_WT	Fold 5	9:135		0.32387513781564786	0.9444444444444444	0.5555555555555556	1.0	0.1111111111111111	0.9440559440559441	1.0	0.9712230215827338	0.23621399176954735	0.7637860082304527
Q7KZI7_WT	Mean	-		0.2865374697430222	0.9432183908045977	0.5637091503267975	0.9985294117647058	0.1288888888888889	0.944074411503989	0.7	0.9705318312020932	0.23097434035342532	0.7690256596465747
Q7KZI7_WT	SD	-		0.15304123823895396	0.004681628751196277	0.03612307444848836	0.002684914497574334	0.07189384034696847	0.0038117874508876333	0.3651483716701107	0.0023853993689968455	0.020310655500464268	0.020310655500464285
Q7KZI7_WT	Test set	7:37		-0.06633060067416167	0.8181818181818182	0.4864864864864865	0.972972972972973	0.0	0.8372093023255814	0.0	0.9	0.41698841698841704	0.5830115830115831
Q6PHR2_WT	Fold 1	3:7		0.0	0.7	0.5	1.0	0.0	0.7	0.0	0.8235294117647058	0.33333333333333337	0.6666666666666667
Q6PHR2_WT	Fold 2	2:7		0.5976143046671968	0.7777777777777778	0.8571428571428572	0.7142857142857143	1.0	1.0	0.5	0.8333333333333333	0.2857142857142857	0.7142857142857143
Q6PHR2_WT	Fold 3	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.07142857142857142	0.9285714285714286
Q6PHR2_WT	Fold 4	2:7		0.0	0.7777777777777778	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.21428571428571427	0.7857142857142857
Q6PHR2_WT	Fold 5	3:6		0.5	0.7777777777777778	0.6666666666666666	1.0	0.3333333333333333	0.75	1.0	0.8571428571428571	0.22222222222222224	0.7777777777777778
Q6PHR2_WT	Mean	-		0.21952286093343937	0.7622222222222221	0.6047619047619047	0.9428571428571428	0.26666666666666666	0.8011111111111111	0.3	0.8528011204481792	0.2253968253968254	0.7746031746031745
Q6PHR2_WT	SD	-		0.24704636028515187	0.028400428907675298	0.12939185622185878	0.10432810619146021	0.3548604316149181	0.09441175904999113	0.3651483716701107	0.01932295202014739	0.08075502449811679	0.08075502449811678
Q6PHR2_WT	Test set	6:13		-0.03580574370197164	0.47368421052631576	0.4807692307692308	0.46153846153846156	0.5	0.6666666666666666	0.3	0.5454545454545455	0.358974358974359	0.6410256410256411
Q6P3R8_WT		1:48	Not enough data in minority class for all 5 folds										
Q6DT37_WT		2:0	Only one activity class in traing set for temporal split at 2013										
Q5VT25_WT		4:25	Not enough data in minority class of the training set for all 5 folds										
Q5VT25_WT	Fold 1	9:154		0.48248968046845925	0.9570552147239264	0.6634199134199135	0.9935064935064936	0.3333333333333333	0.9622641509433962	0.75	0.9776357827476039	0.06493506493506494	0.935064935064935
Q5VT25_WT	Fold 2	9:154		0.5800875308637212	0.9631901840490797	0.718975468975469	0.9935064935064936	0.4444444444444444	0.9683544303797469	0.8	0.9807692307692308	0.1341991341991342	0.8658008658008658
Q5VT25_WT	Fold 3	9:154		0.324998681014523	0.950920245398773	0.5555555555555556	1.0	0.1111111111111111	0.9506172839506173	1.0	0.9746835443037974	0.0966810966810967	0.9033189033189034
Q5VT25_WT	Fold 4	10:153		0.43596113565459277	0.950920245398773	0.6	1.0	0.2	0.9503105590062112	1.0	0.9745222929936307	0.11764705882352941	0.8823529411764706
Q5VT25_WT	Fold 5	10:153		0.3073181485764296	0.9447852760736196	0.55	1.0	0.1	0.9444444444444444	1.0	0.9714285714285714	0.2529411764705882	0.7470588235294118
Q5VT25_WT	Mean	-		0.42617103531554523	0.9533742331288343	0.6175901875901877	0.9974025974025974	0.23777777777777778	0.9551981737448832	0.9099999999999999	0.9758078844485668	0.1332807062218827	0.8667192937781174
Q5VT25_WT	SD	-		0.09248403233294993	0.005711345621173402	0.05930919375162599	0.00290398438636334	0.12130972501294382	0.007995114606436336	0.1016530045465127	0.0028882358566673823	0.0585584333273343	0.05855843332733431
Q5VT25_WT	Test set	4:25		0.0	0.8620689655172413	0.5	1.0	0.0	0.8620689655172413	0.0	0.9259259259259259	0.54	0.45999999999999996
Q5S007_G2019S		9:0	Only one activity class in traing set for temporal split at 2013										
Q2M2I8_WT	Fold 1	3:10		0.5270462766947299	0.8461538461538461	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	1.0	0.9090909090909091	0.1	0.9
Q2M2I8_WT	Fold 2	3:10		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q2M2I8_WT	Fold 3	3:10		0.5666666666666667	0.8461538461538461	0.7833333333333333	0.9	0.6666666666666666	0.9	0.6666666666666666	0.9	0.16666666666666669	0.8333333333333334
Q2M2I8_WT	Fold 4	4:9		0.4330127018922193	0.7692307692307693	0.625	1.0	0.25	0.75	1.0	0.8571428571428571	0.4444444444444444	0.5555555555555556
Q2M2I8_WT	Fold 5	3:9		0.1111111111111111	0.6666666666666666	0.5555555555555556	0.7777777777777778	0.3333333333333333	0.7777777777777778	0.3333333333333333	0.7777777777777778	0.22222222222222224	0.7777777777777778
Q2M2I8_WT	Mean	-		0.5275673512729454	0.8256410256410257	0.7261111111111112	0.9355555555555556	0.5166666666666667	0.8522222222222222	0.8	0.8888023088023088	0.18666666666666668	0.8133333333333332
Q2M2I8_WT	SD	-		0.26047969122866305	0.09974765443347117	0.1420890580288385	0.08022601817222108	0.256399572426985	0.0821270720717486	0.24343224778007386	0.06611947454686445	0.13568906600660516	0.13568906600660516
Q2M2I8_WT	Test set	29:22		-0.1127935606785148	0.4117647058823529	0.4608150470219436	0.8181818181818182	0.10344827586206896	0.4090909090909091	0.42857142857142855	0.5454545454545455	0.5752351097178683	0.42476489028213166
P80192_WT	Fold 1	6:11		0.48484848484848486	0.7647058823529411	0.7424242424242424	0.8181818181818182	0.6666666666666666	0.8181818181818182	0.6666666666666666	0.8181818181818182	0.09090909090909091	0.9090909090909092
P80192_WT	Fold 2	6:11		0.7424242424242424	0.8823529411764706	0.8712121212121212	0.9090909090909091	0.8333333333333334	0.9090909090909091	0.8333333333333334	0.9090909090909091	0.045454545454545456	0.9545454545454546
P80192_WT	Fold 3	6:11		0.8740073734751262	0.9411764705882353	0.9166666666666667	1.0	0.8333333333333334	0.9166666666666666	1.0	0.9565217391304348	0.0	1.0
P80192_WT	Fold 4	5:11		0.41818181818181815	0.75	0.7090909090909091	0.8181818181818182	0.6	0.8181818181818182	0.6	0.8181818181818182	0.12727272727272726	0.8727272727272728
P80192_WT	Fold 5	5:11		0.41818181818181815	0.75	0.7090909090909091	0.8181818181818182	0.6	0.8181818181818182	0.6	0.8181818181818182	0.1818181818181818	0.8181818181818181
P80192_WT	Mean	-		0.5875287474222979	0.8176470588235294	0.7896969696969697	0.8727272727272728	0.7066666666666668	0.8560606060606061	0.74	0.8640316205533598	0.08909090909090908	0.9109090909090909
P80192_WT	SD	-		0.1702755701628006	0.07234337574264026	0.07957743464887129	0.06639061303092919	0.09699179041242312	0.042406201070067304	0.14194417264596723	0.0530587326309876	0.05759170433068896	0.057591704330688984
P80192_WT	Test set	7:6		0.2672612419124244	0.5384615384615384	0.5714285714285714	1.0	0.14285714285714285	0.5	1.0	0.6666666666666666	0.4047619047619048	0.5952380952380952
P78368_WT		5:17	Not enough data in minority class of the training set for all 5 folds										
P78368_WT	Fold 1	8:131		0.38843914878592567	0.9496402877697842	0.6211832061068703	0.9923664122137404	0.25	0.9558823529411765	0.6666666666666666	0.9737827715355806	0.10591603053435114	0.8940839694656488
P78368_WT	Fold 2	8:131		0.0	0.9424460431654677	0.5	1.0	0.0	0.9424460431654677	0.0	0.9703703703703704	0.10400763358778625	0.8959923664122138
P78368_WT	Fold 3	8:131		0.22953514355136614	0.9424460431654677	0.5586832061068703	0.9923664122137404	0.125	0.948905109489051	0.5	0.9701492537313432	0.2662213740458015	0.7337786259541985
P78368_WT	Fold 4	9:130		0.4592034430496771	0.9496402877697842	0.6111111111111112	1.0	0.2222222222222222	0.948905109489051	1.0	0.9737827715355805	0.04786324786324788	0.9521367521367522
P78368_WT	Fold 5	8:130		0.5116397739853361	0.9565217391304348	0.6836538461538462	0.9923076923076923	0.375	0.9626865671641791	0.75	0.9772727272727273	0.24807692307692308	0.7519230769230769
P78368_WT	Mean	-		0.317763501874461	0.9481388802001878	0.5949262738957396	0.9954081033470347	0.19444444444444445	0.951765036449785	0.5833333333333333	0.9730715788891204	0.15441704182162197	0.8455829581783781
P78368_WT	SD	-		0.1689902360342759	0.004823511173275251	0.056492646958288685	0.003422653655100226	0.11481108118182633	0.006317094908663267	0.3042903097250923	0.0023978375498000144	0.07907754590922016	0.07907754590922017
P78368_WT	Test set	5:17		0.0	0.7727272727272727	0.5	1.0	0.0	0.7727272727272727	0.0	0.8717948717948718	0.6235294117647059	0.3764705882352941
P78362_WT		10:40	No test data for temporal split at 2013										
P78356_WT		0:2	Only one activity class in traing set for temporal split at 2013										
P68400_WT	Fold 1	34:168		0.6921785459007358	0.9207920792079208	0.7881652661064427	0.9880952380952381	0.5882352941176471	0.9222222222222223	0.9090909090909091	0.9540229885057472	0.09436274509803921	0.9056372549019608
P68400_WT	Fold 2	34:167		0.6999783749418697	0.9203980099502488	0.8232652342374076	0.9700598802395209	0.6764705882352942	0.9364161849710982	0.8214285714285714	0.9529411764705882	0.06445931666079605	0.9355406833392039
P68400_WT	Fold 3	34:167		0.515032820705721	0.8805970149253731	0.7056181754138782	0.9700598802395209	0.4411764705882353	0.8950276243093923	0.75	0.9310344827586207	0.09457555477280734	0.9054244452271927
P68400_WT	Fold 4	34:167		0.6933095271444429	0.9203980099502488	0.799841493483621	0.9820359281437125	0.6176470588235294	0.9265536723163842	0.875	0.9534883720930232	0.08506516379006693	0.9149348362099331
P68400_WT	Fold 5	34:167		0.6999783749418697	0.9203980099502488	0.8232652342374076	0.9700598802395209	0.6764705882352942	0.9364161849710982	0.8214285714285714	0.9529411764705882	0.0748502994011976	0.9251497005988024
P68400_WT	Mean	-		0.6600955287269279	0.912516624796808	0.7880310806957513	0.9760621613915028	0.6	0.923327177758039	0.8353896103896103	0.9488856392597136	0.08266261594458142	0.9173373840554186
P68400_WT	SD	-		0.06627840496057628	0.014569908120653109	0.03961119783709596	0.006934971295904242	0.07892004626469847	0.013875278609280893	0.04946728072773233	0.008156143485890837	0.010622113446889798	0.010622113446889788
P68400_WT	Test set	288:178		0.2709869272710725	0.6051502145922747	0.6365675717852683	0.7696629213483146	0.5034722222222222	0.48928571428571427	0.7795698924731183	0.5982532751091703	0.292310393258427	0.7076896067415732
P57078_WT		9:16	Number of points 25 < 30										
P57059_WT	Fold 1	3:9		0.5555555555555556	0.8333333333333334	0.7777777777777777	0.8888888888888888	0.6666666666666666	0.8888888888888888	0.6666666666666666	0.8888888888888888	0.29629629629629634	0.7037037037037037
P57059_WT	Fold 2	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.2222222222222222	0.7777777777777778
P57059_WT	Fold 3	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.38888888888888884	0.6111111111111112
P57059_WT	Fold 4	2:9		0.6708203932499369	0.9090909090909091	0.75	1.0	0.5	0.9	1.0	0.9473684210526316	0.0	1.0
P57059_WT	Fold 5	3:8		0.5163977794943222	0.8181818181818182	0.6666666666666666	1.0	0.3333333333333333	0.8	1.0	0.888888888888889	0.45833333333333337	0.5416666666666667
P57059_WT	Mean	-		0.2889262662599686	0.8030303030303031	0.6166666666666666	0.9333333333333332	0.29999999999999993	0.8377777777777778	0.5333333333333333	0.8818713450292398	0.2731481481481482	0.7268518518518519
P57059_WT	SD	-		0.32973755972114194	0.06308078786261008	0.1326370709590369	0.04969039949999535	0.24343224778007383	0.042358454682950485	0.4127594582445936	0.03547544067392538	0.1445848478749594	0.14458484787495937
P57059_WT	Test set	10:50		-0.0582222509739582	0.8166666666666667	0.49	0.98	0.0	0.8305084745762712	0.0	0.8990825688073395	0.526	0.474
P54764_WT	Fold 1	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.6	0.4
P54764_WT	Fold 2	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.3333333333333333	0.6666666666666666
P54764_WT	Fold 3	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.38888888888888884	0.611111111111111
P54764_WT	Fold 4	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.2222222222222222	0.7777777777777777
P54764_WT	Fold 5	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.16666666666666666	0.8333333333333333
P54764_WT	Mean	-		-0.0298142396999972	0.8181818181818181	0.48888888888888893	0.9777777777777779	0.0	0.8327272727272728	0.0	0.8988972431077695	0.3422222222222222	0.6577777777777778
P54764_WT	SD	-		0.054433105395181744	0.052486388108147784	0.020286020648339495	0.04057204129667899	0.0	0.03544288852657802	0.0	0.03185771586951215	0.13779569775935552	0.1377956977593555
P54764_WT	Test set	23:66		0.18057877962865382	0.7528089887640449	0.5217391304347826	1.0	0.043478260869565216	0.75	1.0	0.8571428571428571	0.5978260869565218	0.40217391304347827
P54762_WT		0:2	Only one activity class in traing set for temporal split at 2013										
P54760_WT	Fold 1	50:30		0.655859295432238	0.8375	0.8300000000000001	0.8	0.86	0.7741935483870968	0.8775510204081632	0.7868852459016393	0.09133333333333334	0.9086666666666666
P54760_WT	Fold 2	50:30		0.5243295080967387	0.7625	0.77	0.8	0.74	0.6486486486486487	0.8604651162790697	0.7164179104477612	0.14200000000000002	0.8580000000000001
P54760_WT	Fold 3	50:29		0.696073852962047	0.8607594936708861	0.8320689655172413	0.7241379310344828	0.94	0.875	0.8545454545454545	0.7924528301886793	0.07655172413793106	0.923448275862069
P54760_WT	Fold 4	50:29		0.7804979253619146	0.8987341772151899	0.876551724137931	0.7931034482758621	0.96	0.92	0.8888888888888888	0.851851851851852	0.03448275862068966	0.9655172413793103
P54760_WT	Fold 5	50:29		0.610272946458956	0.8227848101265823	0.7875862068965518	0.6551724137931034	0.92	0.8260869565217391	0.8214285714285714	0.7307692307692308	0.12965517241379312	0.8703448275862069
P54760_WT	Mean	-		0.6534067056623789	0.8364556962025317	0.8192413793103448	0.7544827586206896	0.884	0.8087858307114969	0.8605758103100296	0.7756754138318325	0.09480459770114943	0.9051954022988505
P54760_WT	SD	-		0.07799585768317512	0.04108266557797619	0.03413584110635109	0.052310848693199165	0.0724798822662767	0.08553048159851259	0.021050225384170368	0.044230473523403986	0.0351802735815279	0.035180273581527866
P54760_WT	Test set	74:70		-0.1424584204053995	0.4444444444444444	0.4552123552123552	0.8428571428571429	0.06756756756756757	0.4609375	0.3125	0.5959595959595959	0.5600386100386101	0.4399613899613899
P54756_WT	Fold 1	2:10		-0.2	0.6666666666666666	0.4	0.8	0.0	0.8	0.0	0.8000000000000002	0.4	0.6
P54756_WT	Fold 2	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.2222222222222222	0.7777777777777778
P54756_WT	Fold 3	2:9		0.0	0.8181818181818182	0.5	1.0	0.0	0.8181818181818182	0.0	0.9	0.6111111111111112	0.38888888888888884
P54756_WT	Fold 4	2:9		-0.14907119849998599	0.7272727272727273	0.4444444444444444	0.8888888888888888	0.0	0.8	0.0	0.8421052631578948	0.2777777777777778	0.7222222222222222
P54756_WT	Fold 5	2:9		0.6708203932499369	0.9090909090909091	0.75	1.0	0.5	0.9	1.0	0.9473684210526316	0.16666666666666666	0.8333333333333333
P54756_WT	Mean	-		0.06434983894999018	0.7878787878787878	0.5188888888888888	0.9377777777777776	0.1	0.8272727272727274	0.2	0.8778947368421053	0.33555555555555555	0.6644444444444444
P54756_WT	SD	-		0.2862160353526027	0.07626095389162375	0.11090722033589041	0.07414811114810191	0.18257418583505536	0.03401506715249037	0.3651483716701107	0.04681943074308127	0.14421634411350548	0.14421634411350548
P54756_WT	Test set	7:8		0.0	0.5333333333333333	0.5	1.0	0.0	0.5333333333333333	0.0	0.6956521739130436	0.6071428571428572	0.3928571428571429
P54753_WT		4:21	Not enough data in minority class of the training set for all 5 folds										
P54753_WT	Fold 1	3:14		0.5400617248673216	0.8823529411764706	0.6666666666666666	1.0	0.3333333333333333	0.875	1.0	0.9333333333333333	0.5714285714285714	0.4285714285714286
P54753_WT	Fold 2	3:13		0.53748384988657	0.875	0.6666666666666666	1.0	0.3333333333333333	0.8666666666666667	1.0	0.9285714285714286	0.2564102564102564	0.7435897435897436
P54753_WT	Fold 3	3:13		0.53748384988657	0.875	0.6666666666666666	1.0	0.3333333333333333	0.8666666666666667	1.0	0.9285714285714286	0.358974358974359	0.6410256410256411
P54753_WT	Fold 4	3:13		0.7867957924694432	0.9375	0.8333333333333333	1.0	0.6666666666666666	0.9285714285714286	1.0	0.962962962962963	0.05128205128205129	0.9487179487179488
P54753_WT	Fold 5	3:13		0.5897435897435898	0.875	0.7948717948717949	0.9230769230769231	0.6666666666666666	0.9230769230769231	0.6666666666666666	0.9230769230769231	0.15384615384615385	0.8461538461538463
