target		A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P53355_WT		5:21	Not enough data in minority class of the training set for all 5 folds										
P53355_WT	Fold 1	1:11		-0.13483997249264842	0.75	0.4090909090909091	0.8181818181818182	0.0	0.9	0.0	0.8571428571428572	0.9090909090909091	0.09090909090909091
P53355_WT	Fold 2	1:11		0.0	0.9166666666666666	0.5	1.0	0.0	0.9166666666666666	0.0	0.9565217391304348	0.36363636363636365	0.6363636363636364
P53355_WT	Fold 3	2:10		0.674199862463242	0.9166666666666666	0.75	1.0	0.5	0.9090909090909091	1.0	0.9523809523809523	0.3	0.7
P53355_WT	Fold 4	2:10		0.0	0.8333333333333334	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909091	0.15000000000000002	0.8500000000000001
P53355_WT	Fold 5	1:10		0.0	0.9090909090909091	0.5	1.0	0.0	0.9090909090909091	0.0	0.9523809523809523	0.5	0.5
P53355_WT	Mean	-		0.10787197799411871	0.865151515151515	0.5318181818181819	0.9636363636363636	0.1	0.8936363636363636	0.2	0.9255034820252211	0.4445454545454545	0.5554545454545454
P53355_WT	SD	-		0.26285149626910836	0.0598756491223321	0.10464422212019397	0.0663906130309292	0.18257418583505539	0.02794349101185458	0.36514837167011077	0.03499875398716108	0.2356106888369347	0.2356106888369347
P53355_WT	Test set	5:21		-0.09759000729485331	0.7692307692307693	0.47619047619047616	0.9523809523809523	0.0	0.8	0.0	0.8695652173913043	0.32380952380952377	0.6761904761904762
P53350_WT	Fold 1	34:631		0.8196198573765031	0.9834586466165414	0.8799757620956465	0.9952456418383518	0.7647058823529411	0.9874213836477987	0.896551724137931	0.9913180741910024	0.03742891768434792	0.9625710823156521
P53350_WT	Fold 2	34:631		0.63608544395818	0.968421052631579	0.7746574065442342	0.9904912836767037	0.5588235294117647	0.9765625	0.76	0.983477576711251	0.06390416705509464	0.9360958329449054
P53350_WT	Fold 3	34:631		0.8012153546581384	0.9819548872180451	0.8652698797427054	0.9952456418383518	0.7352941176470589	0.9858712715855573	0.8928571428571429	0.9905362776025237	0.05117926726950686	0.948820732730493
P53350_WT	Fold 4	34:631		0.65451290091153	0.9714285714285714	0.7345017246201175	0.9984152139461173	0.47058823529411764	0.9722222222222222	0.9411764705882353	0.9851446442533229	0.11552624219259813	0.8844737578074019
P53350_WT	Fold 5	35:630		0.6187610937464373	0.9669172932330827	0.7531746031746032	0.9920634920634921	0.5142857142857142	0.9735202492211839	0.782608695652174	0.9827044025157233	0.09408163265306123	0.9059183673469389
P53350_WT	Mean	-		0.7060389301301578	0.974436090225564	0.8015158752354614	0.9942922546726034	0.6087394957983193	0.9791195253353525	0.8546388066470966	0.9866361950547645	0.07242404537092176	0.9275759546290783
P53350_WT	SD	-		0.07866068634600286	0.006320561510234834	0.054420705686374984	0.0025242639397827634	0.10865885250591839	0.0057730695282754985	0.06435700139220091	0.0032861127574738964	0.026062227912672407	0.02606222791267239
P53350_WT	Test set	87:1339		0.6778569029184268	0.967741935483871	0.7678744645601023	0.9955190440627334	0.5402298850574713	0.9708667152221413	0.8867924528301887	0.9830383480825958	0.08040397277089611	0.919596027229104
P52564_WT		4:39	Not enough data in minority class of the training set for all 5 folds										
P52333_WT	Fold 1	188:207		0.691022332321352	0.8455696202531645	0.8458217699660808	0.8405797101449275	0.851063829787234	0.8613861386138614	0.8290155440414507	0.8508557457212713	0.07045945112550109	0.929540548874499
P52333_WT	Fold 2	188:206		0.6300995222768854	0.8147208121827412	0.8153790539144805	0.8009708737864077	0.8297872340425532	0.8375634517766497	0.7918781725888325	0.8188585607940446	0.10955897541830201	0.8904410245816979
P52333_WT	Fold 3	188:206		0.6295709129048569	0.8147208121827412	0.8123579838876265	0.8640776699029126	0.7606382978723404	0.7982062780269058	0.8362573099415205	0.8298368298368297	0.10558252427184465	0.8944174757281553
P52333_WT	Fold 4	187:207		0.5826810302513628	0.7918781725888325	0.7913405151256814	0.8019323671497585	0.7807486631016043	0.8019323671497585	0.7807486631016043	0.8019323671497585	0.1338706760701646	0.8661293239298353
P52333_WT	Fold 5	187:207		0.5774901048521144	0.7893401015228426	0.7886667183342375	0.8019323671497585	0.7754010695187166	0.7980769230769231	0.7795698924731183	0.8	0.10790772171846341	0.8920922782815367
P52333_WT	Mean	-		0.6221727805213142	0.8112459037460644	0.8107132082456214	0.8218985976267529	0.7995278188644896	0.8194330317288196	0.8034939164293053	0.8202967007003809	0.10547586972085514	0.8945241302791448
P52333_WT	SD	-		0.03744766620461401	0.01851684221354562	0.018790225583751326	0.023676037277709273	0.03167213337964185	0.02345814364139038	0.022171394507992628	0.017205340009226213	0.01850680789298847	0.01850680789298852
P52333_WT	Test set	385:460		0.6950950281803048	0.8473372781065088	0.8487718802936194	0.8326086956521739	0.8649350649350649	0.8804597701149425	0.8121951219512196	0.8558659217877095	0.0701948051948052	0.9298051948051947
P51957_WT	Fold 1	4:88		0.0	0.9565217391304348	0.5	1.0	0.0	0.9565217391304348	0.0	0.9777777777777777	0.09090909090909091	0.9090909090909091
P51957_WT	Fold 2	4:87		0.4915960401250875	0.967032967032967	0.625	1.0	0.25	0.9666666666666667	1.0	0.983050847457627	0.16379310344827586	0.8362068965517242
P51957_WT	Fold 3	4:87		0.0	0.9560439560439561	0.5	1.0	0.0	0.9560439560439561	0.0	0.9775280898876404	0.32758620689655177	0.6724137931034483
P51957_WT	Fold 4	4:87		0.4915960401250875	0.967032967032967	0.625	1.0	0.25	0.9666666666666667	1.0	0.983050847457627	0.27011494252873564	0.7298850574712643
P51957_WT	Fold 5	4:87		0.4915960401250875	0.967032967032967	0.625	1.0	0.25	0.9666666666666667	1.0	0.983050847457627	0.26436781609195403	0.735632183908046
P51957_WT	Mean	-		0.2949576240750525	0.9627329192546584	0.575	1.0	0.15	0.9625131390348782	0.6	0.9808916820076599	0.22335423197492163	0.7766457680250785
P51957_WT	SD	-		0.21984843263788198	0.0048095775985161505	0.05590169943749475	0.0	0.1118033988749895	0.004645832841538233	0.447213595499958	0.002415096196280487	0.07726817602027503	0.077268176020275
P51957_WT	Test set	7:189		0.0	0.9642857142857143	0.5	1.0	0.0	0.9642857142857143	0.0	0.9818181818181818	0.3832199546485261	0.6167800453514739
P51955_WT	Fold 1	8:137		0.5092575152288228	0.9517241379310345	0.7390510948905109	0.9781021897810219	0.5	0.9710144927536232	0.5714285714285714	0.9745454545454545	0.14963503649635038	0.8503649635036497
P51955_WT	Fold 2	8:137		0.5125783008176609	0.9586206896551724	0.6838503649635037	0.9927007299270073	0.375	0.9645390070921985	0.75	0.9784172661870503	0.06478102189781021	0.9352189781021898
P51955_WT	Fold 3	7:137		0.2491006602771082	0.9513888888888888	0.5677789363920751	0.9927007299270073	0.14285714285714285	0.9577464788732394	0.5	0.974910394265233	0.12200208550573514	0.8779979144942649
P51955_WT	Fold 4	7:137		0.19311927580917437	0.9444444444444444	0.5641293013555787	0.9854014598540146	0.14285714285714285	0.9574468085106383	0.3333333333333333	0.971223021582734	0.23149113660062567	0.7685088633993744
P51955_WT	Fold 5	7:137		-0.026826224952919343	0.9375	0.4927007299270073	0.9854014598540146	0.0	0.9507042253521126	0.0	0.9677419354838709	0.3420229405630866	0.6579770594369134
P51955_WT	Mean	-		0.2874459054359694	0.948735632183908	0.6095020855057351	0.9868613138686133	0.23214285714285712	0.9602902025163624	0.4309523809523809	0.9733676144128685	0.1819864442127216	0.8180135557872784
P51955_WT	SD	-		0.1866457556046613	0.006561745470791628	0.08139684665210009	0.004986350737693229	0.16431159216478883	0.00631808408531338	0.23149584233609133	0.0033043910662057213	0.08798128837358679	0.08798128837358679
P51955_WT	Test set	21:289		0.37308034606927815	0.9419354838709677	0.5935079914318668	0.9965397923875432	0.19047619047619047	0.9442622950819672	0.8	0.9696969696969697	0.2445213379469435	0.7554786620530565
P51817_WT	Fold 1	17:101		0.42088328788531143	0.8728813559322034	0.6811298776936516	0.9504950495049505	0.4117647058823529	0.9056603773584906	0.5833333333333334	0.927536231884058	0.09784507862550962	0.9021549213744904
P51817_WT	Fold 2	17:101		0.5099406554072173	0.8983050847457628	0.6715200931857892	0.9900990099009901	0.35294117647058826	0.9009009009009009	0.8571428571428571	0.9433962264150942	0.25101921956901574	0.7489807804309843
P51817_WT	Fold 3	17:101		0.5493441733775526	0.8983050847457628	0.7449039021549213	0.9603960396039604	0.5294117647058824	0.9238095238095239	0.6923076923076923	0.941747572815534	0.06523005241700641	0.9347699475829936
P51817_WT	Fold 4	17:100		0.5800934436462323	0.905982905982906	0.7497058823529412	0.97	0.5294117647058824	0.9238095238095239	0.75	0.9463414634146342	0.1023529411764706	0.8976470588235295
P51817_WT	Fold 5	16:101		0.47135819958359787	0.8974358974358975	0.651299504950495	0.9900990099009901	0.3125	0.9009009009009009	0.8333333333333334	0.9433962264150942	0.10581683168316831	0.8941831683168318
P51817_WT	Mean	-		0.5063239519799823	0.8945820657685065	0.6997118520675596	0.9722178217821782	0.4272058823529411	0.9110162453558679	0.7432234432234432	0.940483544188883	0.12445282469423416	0.8755471753057659
P51817_WT	SD	-		0.05136222479452045	0.01030182880843263	0.036573088578757525	0.01446850533524286	0.08144855297675288	0.009666623471824317	0.09064638972135194	0.006062360891116951	0.0592594103717776	0.0592594103717776
P51817_WT	Test set	39:213		0.3959033503291443	0.8611111111111112	0.6664860960635609	0.9483568075117371	0.38461538461538464	0.8938053097345132	0.5769230769230769	0.9202733485193622	0.1610689779703864	0.8389310220296136
P51813_WT	Fold 1	11:19		0.6361072620956485	0.8333333333333334	0.7918660287081339	0.9473684210526315	0.6363636363636364	0.8181818181818182	0.875	0.8780487804878049	0.0861244019138756	0.9138755980861243
P51813_WT	Fold 2	11:19		0.6361072620956485	0.8333333333333334	0.7918660287081339	0.9473684210526315	0.6363636363636364	0.8181818181818182	0.875	0.8780487804878049	0.16267942583732056	0.8373205741626795
P51813_WT	Fold 3	11:19		0.6571287406727709	0.8333333333333334	0.7727272727272727	1.0	0.5454545454545454	0.7916666666666666	1.0	0.8837209302325582	0.19617224880382775	0.8038277511961722
P51813_WT	Fold 4	11:18		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
P51813_WT	Fold 5	11:18		0.7070707070707071	0.8620689655172413	0.8535353535353536	0.8888888888888888	0.8181818181818182	0.8888888888888888	0.8181818181818182	0.8888888888888888	0.10606060606060606	0.8939393939393939
P51813_WT	Mean	-		0.727282794386955	0.8724137931034482	0.8419989367357787	0.9567251461988302	0.7272727272727273	0.8633838383838384	0.9136363636363637	0.9057414760194114	0.110207336523126	0.8897926634768739
P51813_WT	SD	-		0.12670881930684375	0.05911444078447719	0.07629177027954577	0.03768792989753445	0.1484539238050411	0.06897376457247632	0.06710000348971346	0.04318054006987112	0.06176045989259542	0.06176045989259541
P51813_WT	Test set	17:47		0.32537126495620505	0.671875	0.6827284105131415	0.6595744680851063	0.7058823529411765	0.8611111111111112	0.42857142857142855	0.7469879518072289	0.21777221526908636	0.7822277847309136
P51812_WT	Fold 1	35:150		0.47069290320701557	0.8540540540540541	0.7019047619047619	0.9466666666666667	0.45714285714285713	0.8819875776397516	0.6666666666666666	0.9131832797427653	0.21466666666666667	0.7853333333333333
P51812_WT	Fold 2	35:150		0.504730234237891	0.8648648648648649	0.7085714285714285	0.96	0.45714285714285713	0.8834355828220859	0.7272727272727273	0.9201277955271565	0.14095238095238097	0.8590476190476191
P51812_WT	Fold 3	35:150		0.5888991763499828	0.8810810810810811	0.7733333333333333	0.9466666666666667	0.6	0.9102564102564102	0.7241379310344828	0.9281045751633987	0.1241904761904762	0.8758095238095239
P51812_WT	Fold 4	35:150		0.49851872935820923	0.8648648648648649	0.6976190476190476	0.9666666666666667	0.42857142857142855	0.8787878787878788	0.75	0.9206349206349207	0.1895238095238095	0.8104761904761905
P51812_WT	Fold 5	35:150		0.5667686495060741	0.8810810810810811	0.7295238095238096	0.9733333333333334	0.4857142857142857	0.8902439024390244	0.8095238095238095	0.9299363057324841	0.11295238095238096	0.8870476190476191
P51812_WT	Mean	-		0.5259219385318346	0.8691891891891892	0.7221904761904763	0.9586666666666668	0.48571428571428565	0.8889422703890302	0.7355202268995372	0.9223973753601451	0.15645714285714285	0.8435428571428571
P51812_WT	SD	-		0.04058911353926931	0.009568229223316557	0.025397222219122075	0.00973728991120297	0.054710120443219316	0.010310106952776597	0.04208044822373725	0.0055161036682944125	0.03572103216702806	0.035721032167028086
P51812_WT	Test set	69:328		0.6473123425442868	0.906801007556675	0.7833819370802404	0.9725609756097561	0.5942028985507246	0.9193083573487032	0.82	0.9451851851851852	0.10657476139978792	0.8934252386002122
P51617_WT	Fold 1	10:87		0.27070085319756293	0.8969072164948454	0.5885057471264368	0.9770114942528736	0.2	0.9139784946236559	0.5	0.9444444444444445	0.1471264367816092	0.8528735632183908
P51617_WT	Fold 2	9:87		0.4535126887588133	0.9270833333333334	0.6111111111111112	1.0	0.2222222222222222	0.925531914893617	1.0	0.9613259668508287	0.15581098339719032	0.8441890166028096
P51617_WT	Fold 3	9:87		0.40711742805652384	0.9166666666666666	0.6551724137931034	0.9770114942528736	0.3333333333333333	0.9340659340659341	0.6	0.9550561797752809	0.1558109833971903	0.8441890166028098
P51617_WT	Fold 4	10:86		0.38047141458542827	0.90625	0.6383720930232558	0.9767441860465116	0.3	0.9230769230769231	0.6	0.9491525423728814	0.2906976744186046	0.7093023255813954
P51617_WT	Fold 5	10:86		0.18901028720409838	0.8958333333333334	0.5441860465116279	0.9883720930232558	0.1	0.9042553191489362	0.5	0.9444444444444444	0.277906976744186	0.7220930232558138
P51617_WT	Mean	-		0.3401625343604853	0.9085481099656357	0.607469482313107	0.983827853515103	0.23111111111111113	0.9201817171618132	0.64	0.9508847155775759	0.20547061094775607	0.7945293890522438
P51617_WT	SD	-		0.08815511715849358	0.010892831918438258	0.03560950008977185	0.008419147686727408	0.07464594068605036	0.00932656095624603	0.1693123346560039	0.005949446056167635	0.05894471889506551	0.05894471889506554
P51617_WT	Test set	21:186		0.5137022625890161	0.927536231884058	0.6639784946236559	0.9946236559139785	0.3333333333333333	0.9296482412060302	0.875	0.9610389610389611	0.25729646697388636	0.7427035330261137
P50750_WT	Fold 1	68:59		0.619682023985106	0.8110236220472441	0.8078265204386839	0.7627118644067796	0.8529411764705882	0.8181818181818182	0.8055555555555556	0.7894736842105264	0.11316051844466601	0.8868394815553341
P50750_WT	Fold 2	67:60		0.763360888359771	0.8818897637795275	0.8819651741293533	0.8833333333333333	0.8805970149253731	0.8688524590163934	0.8939393939393939	0.8760330578512396	0.05870646766169154	0.9412935323383085
P50750_WT	Fold 3	67:59		0.6521093835510692	0.8253968253968254	0.8267138881861877	0.847457627118644	0.8059701492537313	0.7936507936507936	0.8571428571428571	0.819672131147541	0.11459650898052114	0.8854034910194789
P50750_WT	Fold 4	67:59		0.593726283835062	0.7936507936507936	0.7968631419175309	0.847457627118644	0.746268656716418	0.746268656716418	0.847457627118644	0.7936507936507936	0.13812294459903868	0.8618770554009613
P50750_WT	Fold 5	67:59		0.7327370795218384	0.8650793650793651	0.8670629901340754	0.8983050847457628	0.835820895522388	0.828125	0.9032258064516129	0.8617886178861789	0.10523652921831521	0.8947634707816848
P50750_WT	Mean	-		0.6723231318505694	0.8354080739907512	0.8360863429611662	0.8478531073446327	0.8243195785776998	0.8110157455130846	0.8614642480416126	0.8281236569492559	0.10596459378084651	0.8940354062191535
P50750_WT	SD	-		0.05957469339555623	0.030219833599998785	0.030247148066813848	0.04292161949048175	0.04192706754826772	0.036929869744960625	0.03198777007543697	0.03209949967093881	0.023784838943568063	0.023784838943568073
P50750_WT	Test set	134:138		0.6402051487139128	0.8198529411764706	0.8194354315379624	0.8478260869565217	0.7910447761194029	0.8068965517241379	0.8346456692913385	0.8268551236749117	0.1062621674237508	0.8937378325762492
P50613_WT	Fold 1	18:61		0.5651014389289121	0.8607594936708861	0.7140255009107468	0.9836065573770492	0.4444444444444444	0.8571428571428571	0.8888888888888888	0.916030534351145	0.09380692167577415	0.9061930783242258
P50613_WT	Fold 2	18:61		0.5268366802840175	0.8481012658227848	0.7254098360655737	0.9508196721311475	0.5	0.8656716417910447	0.75	0.9062499999999999	0.092896174863388	0.907103825136612
P50613_WT	Fold 3	19:60		0.389282302129492	0.7974683544303798	0.6688596491228069	0.9166666666666666	0.42105263157894735	0.8333333333333334	0.6153846153846154	0.8730158730158729	0.27982456140350875	0.7201754385964912
P50613_WT	Fold 4	18:60		0.3246172270321178	0.7692307692307693	0.6555555555555556	0.8666666666666667	0.4444444444444444	0.8387096774193549	0.5	0.8524590163934426	0.2972222222222223	0.7027777777777777
P50613_WT	Fold 5	18:60		0.6279705236374593	0.8589743589743589	0.8305555555555555	0.8833333333333333	0.7777777777777778	0.9298245614035088	0.6666666666666666	0.905982905982906	0.13796296296296295	0.862037037037037
P50613_WT	Mean	-		0.48676163440239967	0.8269068484258357	0.7188812194420476	0.9202185792349727	0.5175438596491228	0.8649364142180198	0.6841880341880342	0.8907476659486733	0.18034256862557124	0.8196574313744289
P50613_WT	SD	-		0.1028559783844196	0.03370629316042493	0.056346628689053845	0.03914802559351167	0.121124650159111	0.03151282326594502	0.11916360983692806	0.02195486088914893	0.08214706452768276	0.08214706452768276
P50613_WT	Test set	40:129		0.41848791536501256	0.8106508875739645	0.6776162790697674	0.9302325581395349	0.425	0.8391608391608392	0.6538461538461539	0.8823529411764707	0.17364341085271318	0.8263565891472868
P49840_WT	Fold 1	41:374		0.6604334643443498	0.946987951807229	0.7425655406286683	0.9973262032085561	0.4878048780487805	0.9467005076142132	0.9523809523809523	0.9713541666666666	0.07780096517542717	0.9221990348245728
P49840_WT	Fold 2	41:374		0.6229295126016872	0.9421686746987952	0.7181752967262293	0.9973262032085561	0.43902439024390244	0.9419191919191919	0.9473684210526315	0.9688311688311688	0.08477892265553671	0.9152210773444632
P49840_WT	Fold 3	42:373		0.47742297954456747	0.9204819277108434	0.6810928124601047	0.9812332439678284	0.38095238095238093	0.9336734693877551	0.6956521739130435	0.9568627450980391	0.13666539001659644	0.8633346099834035
P49840_WT	Fold 4	41:373		0.5129751802638522	0.927536231884058	0.6884195383508795	0.9865951742627346	0.3902439024390244	0.9363867684478372	0.7619047619047619	0.9608355091383812	0.11672006800496959	0.8832799319950305
P49840_WT	Fold 5	41:373		0.5834032832622685	0.9371980676328503	0.6937814686457857	0.9973190348525469	0.3902439024390244	0.9370277078085643	0.9411764705882353	0.9662337662337662	0.16478127247760413	0.8352187275223959
P49840_WT	Mean	-		0.571432884003345	0.9348745707467552	0.7048069313623335	0.9919599719000443	0.41765389082462245	0.9391415290355123	0.8596965559679249	0.9648234711936045	0.11614932366602682	0.8838506763339732
P49840_WT	SD	-		0.06187549566036093	0.008816045804687199	0.020643371330628286	0.006193493608387973	0.03703033667920783	0.004219205901489158	0.09948996936230244	0.0048300717237399525	0.029555032936585127	0.029555032936585103
P49840_WT	Test set	71:818		0.5944729631843024	0.9482564679415073	0.7403664038017839	0.9877750611246944	0.49295774647887325	0.957345971563981	0.7777777777777778	0.9723225030084236	0.0999001343021454	0.9000998656978546
P49761_WT		2:32	Not enough data in minority class of the training set for all 5 folds										
P49761_WT	Fold 1	3:13		0.5897435897435898	0.875	0.7948717948717949	0.9230769230769231	0.6666666666666666	0.9230769230769231	0.6666666666666666	0.9230769230769231	0.10256410256410256	0.8974358974358976
P49761_WT	Fold 2	3:13		0.30261376633440124	0.8125	0.6282051282051282	0.9230769230769231	0.3333333333333333	0.8571428571428571	0.5	0.888888888888889	0.5128205128205128	0.4871794871794872
P49761_WT	Fold 3	2:13		-0.10482848367219183	0.8	0.46153846153846156	0.9230769230769231	0.0	0.8571428571428571	0.0	0.888888888888889	0.11538461538461539	0.8846153846153846
P49761_WT	Fold 4	2:13		-0.10482848367219183	0.8	0.46153846153846156	0.9230769230769231	0.0	0.8571428571428571	0.0	0.888888888888889	0.23076923076923078	0.7692307692307693
P49761_WT	Fold 5	2:13		-0.15384615384615385	0.7333333333333333	0.4230769230769231	0.8461538461538461	0.0	0.8461538461538461	0.0	0.8461538461538461	0.6538461538461539	0.34615384615384615
P49761_WT	Mean	-		0.1057708469774907	0.8041666666666666	0.5538461538461539	0.9076923076923077	0.2	0.868131868131868	0.2333333333333333	0.8871794871794872	0.3230769230769231	0.676923076923077
P49761_WT	SD	-		0.2674203600757756	0.04110735718596874	0.12764836370139343	0.02808833628231623	0.24343224778007383	0.02537803381053303	0.2652741419180738	0.022287871470778306	0.20235843719198676	0.2023584371919868
P49761_WT	Test set	2:32		-0.0777713771047819	0.8529411764705882	0.453125	0.90625	0.0	0.9354838709677419	0.0	0.9206349206349206	0.40625	0.59375
P49760_WT	Fold 1	28:130		0.5584582172423554	0.8860759493670886	0.7206043956043956	0.9769230769230769	0.4642857142857143	0.8943661971830986	0.8125	0.9338235294117647	0.2543956043956044	0.7456043956043957
P49760_WT	Fold 2	28:130		0.3464154485638061	0.8481012658227848	0.5994505494505494	0.9846153846153847	0.21428571428571427	0.8533333333333334	0.75	0.9142857142857143	0.1967032967032967	0.8032967032967033
P49760_WT	Fold 3	29:129		0.6062343737458613	0.8924050632911392	0.760358192996525	0.9689922480620154	0.5517241379310345	0.9057971014492754	0.8	0.9363295880149812	0.12884255546645282	0.8711574445335473
P49760_WT	Fold 4	29:129		0.43698991106427737	0.8544303797468354	0.6702753274525528	0.9612403100775194	0.3793103448275862	0.8732394366197183	0.6875	0.9151291512915128	0.14354450681635927	0.8564554931836408
P49760_WT	Fold 5	29:129		0.2796412159082683	0.8291139240506329	0.5879443998930767	0.9689922480620154	0.20689655172413793	0.8445945945945946	0.6	0.9025270758122743	0.2090350173750334	0.7909649826249666
P49760_WT	Mean	-		0.4455478333049137	0.8620253164556961	0.6677265730794198	0.9721526535480024	0.36330049261083747	0.8742661326360042	0.73	0.9204190117632496	0.18650419615134933	0.813495803848651
P49760_WT	SD	-		0.11254213471208123	0.021741220300402108	0.0611146297722705	0.007270169307116783	0.12424800291128316	0.021283213064915	0.07166182154164566	0.011680103195061435	0.04161590758492762	0.04161590758492762
P49760_WT	Test set	58:281		0.42354055660455686	0.8525073746312685	0.6852681310590256	0.9395017793594306	0.43103448275862066	0.8888888888888888	0.5952380952380952	0.9134948096885813	0.18836667075714814	0.8116333292428518
P49759_WT	Fold 1	19:29		0.36947940080890257	0.7083333333333334	0.6678765880217785	0.8620689655172413	0.47368421052631576	0.7142857142857143	0.6923076923076923	0.7812500000000001	0.3030852994555354	0.6969147005444647
P49759_WT	Fold 2	19:29		0.060562682516327994	0.5208333333333334	0.530852994555354	0.4827586206896552	0.5789473684210527	0.6363636363636364	0.4230769230769231	0.5490196078431373	0.41560798548094374	0.5843920145190562
P49759_WT	Fold 3	19:29		0.3313613782208279	0.6875	0.6597096188747731	0.7931034482758621	0.5263157894736842	0.71875	0.625	0.7540983606557378	0.2577132486388385	0.7422867513611615
P49759_WT	Fold 4	19:29		0.20227648160309872	0.625	0.5989110707803993	0.7241379310344828	0.47368421052631576	0.6774193548387096	0.5294117647058824	0.7	0.37568058076225047	0.6243194192377495
P49759_WT	Fold 5	19:29		0.3313613782208279	0.6875	0.6597096188747731	0.7931034482758621	0.5263157894736842	0.71875	0.625	0.7540983606557378	0.3303085299455536	0.6696914700544465
P49759_WT	Mean	-		0.25900826427399704	0.6458333333333334	0.6234119782214156	0.7310344827586207	0.5157894736842106	0.693113741097612	0.5789592760180995	0.7076932658309226	0.33647912885662434	0.6635208711433757
P49759_WT	SD	-		0.10430161574897236	0.06249999999999999	0.0479228527278072	0.12011356761023569	0.03595421321389334	0.029522805131680513	0.08548062532978423	0.07632602753035866	0.05025836215936963	0.050258362159369664
P49759_WT	Test set	42:61		0.6157667874656652	0.8155339805825242	0.7923497267759563	0.9180327868852459	0.6666666666666666	0.8	0.8484848484848485	0.8549618320610688	0.13114754098360656	0.8688524590163934
P49674_WT	Fold 1	7:16		0.7073171983259131	0.8695652173913043	0.8660714285714286	0.875	0.8571428571428571	0.9333333333333333	0.75	0.9032258064516129	0.09821428571428573	0.9017857142857143
P49674_WT	Fold 2	7:16		0.4443938593811115	0.782608695652174	0.6830357142857143	0.9375	0.42857142857142855	0.7894736842105263	0.75	0.8571428571428572	0.09821428571428574	0.9017857142857143
P49674_WT	Fold 3	7:16		0.2526124011407279	0.6956521739130435	0.6205357142857143	0.8125	0.42857142857142855	0.7647058823529411	0.5	0.787878787878788	0.24107142857142858	0.7589285714285714
P49674_WT	Fold 4	8:15		0.041666666666666664	0.5652173913043478	0.5208333333333333	0.6666666666666666	0.375	0.6666666666666666	0.375	0.6666666666666666	0.29166666666666663	0.7083333333333334
P49674_WT	Fold 5	7:15		-0.2160246899469287	0.5909090909090909	0.43333333333333335	0.8666666666666667	0.0	0.65	0.0	0.7428571428571429	0.28571428571428575	0.7142857142857142
P49674_WT	Mean	-		0.2459930871134981	0.700790513833992	0.6247619047619049	0.8316666666666667	0.41785714285714287	0.7608359133126934	0.475	0.7915542521994136	0.20297619047619048	0.7970238095238095
P49674_WT	SD	-		0.29081389517266154	0.10461000321071422	0.13483942905168403	0.08356218575940251	0.24820786219848648	0.09286451169121372	0.25413251136628173	0.07610762953869284	0.07970043236471935	0.07970043236471937
P49674_WT	Test set	17:33		0.07356620933831688	0.56	0.5383244206773619	0.6060606060606061	0.47058823529411764	0.6896551724137931	0.38095238095238093	0.6451612903225807	0.44206773618538325	0.5579322638146167
P49336_WT	Fold 1	42:61		0.6964432895254709	0.8543689320388349	0.839968774395004	0.9180327868852459	0.7619047619047619	0.8484848484848485	0.8648648648648649	0.8818897637795275	0.11124121779859489	0.8887587822014051
P49336_WT	Fold 2	42:60		0.5952380952380952	0.803921568627451	0.7976190476190477	0.8333333333333334	0.7619047619047619	0.8333333333333334	0.7619047619047619	0.8333333333333334	0.10595238095238099	0.894047619047619
P49336_WT	Fold 3	42:60		0.6743113280939059	0.8431372549019608	0.8273809523809523	0.9166666666666666	0.7380952380952381	0.8333333333333334	0.8611111111111112	0.8730158730158729	0.1611111111111111	0.8388888888888888
P49336_WT	Fold 4	42:60		0.7354416832393292	0.8725490196078431	0.8630952380952381	0.9166666666666666	0.8095238095238095	0.873015873015873	0.8717948717948718	0.894308943089431	0.0884920634920635	0.9115079365079365
P49336_WT	Fold 5	41:61		0.6716682410448405	0.8431372549019608	0.8328668532586965	0.8852459016393442	0.7804878048780488	0.8571428571428571	0.8205128205128205	0.8709677419354839	0.11115553778488604	0.8888444622151139
P49336_WT	Mean	-		0.6746205274283283	0.8434228060156101	0.8321861731497877	0.8939890710382514	0.770383275261324	0.849062049062049	0.836037686037686	0.8707031310307297	0.1155904622278073	0.8844095377721926
P49336_WT	SD	-		0.04180476065252621	0.02052910465335094	0.019297576779870422	0.029894839260226427	0.021680908124589785	0.013748959346713363	0.03758317688226953	0.018638203103537507	0.02212814867007468	0.022128148670074715
P49336_WT	Test set	85:134		0.5885166941110476	0.7990867579908676	0.7992537313432836	0.7985074626865671	0.8	0.8629032258064516	0.7157894736842105	0.8294573643410853	0.11764705882352941	0.8823529411764707
P49137_WT	Fold 1	29:171		0.6001146045246375	0.91	0.7612421859245815	0.9707602339181286	0.5517241379310345	0.9273743016759777	0.7619047619047619	0.9485714285714285	0.12563016737245417	0.8743698326275459
P49137_WT	Fold 2	29:171		0.7390836368344725	0.94	0.8217382536801774	0.9883040935672515	0.6551724137931034	0.9441340782122905	0.9047619047619048	0.9657142857142856	0.04859850776366202	0.9514014922363381
P49137_WT	Fold 3	30:170		0.7497771504927778	0.94	0.8411764705882352	0.9823529411764705	0.7	0.9488636363636364	0.875	0.9653179190751444	0.04352941176470588	0.9564705882352941
